analysis_window,period_label,risk,cause,measure,location_name,sex_name,start_year,end_year,breakpoint_year,paf_variant,time_path_variant,total_start,total_end,delta_total,observed_total_start,observed_total_end,observed_identity_gap_start,observed_identity_gap_end,population_total_start,population_total_end,population_growth_contribution,aging_contribution,underlying_rate_change_contribution,paf_change_contribution,population_growth_percent_of_delta,aging_percent_of_delta,underlying_rate_change_percent_of_delta,paf_change_percent_of_delta,residual
main,main_overall_1990_2021,pm25,copd,dalys,Global,Both,1990,2021,,raw,endpoint_direct,6809261.7771750195,13555383.4551302,6746121.677955181,6809261.777175019,13555383.4551302,-9.313225746154785e-10,0.0,5336096932.229505,7922763197.366717,3997401.206044161,4488414.94642598,-4888670.455570887,3148975.981055925,59.25480441757781,66.53326400994392,-72.46638422704366,46.6783157995219,1.862645149230957e-09
main,main_pre_break,pm25,copd,dalys,Global,Both,1990,2007,2007,raw,endpoint_direct,6809261.7771750195,11749692.123486483,4940430.346311464,6809261.777175019,11749692.123486483,-9.313225746154785e-10,0.0,5336096932.229505,6687408335.134283,2047850.8584979537,1919831.9098466013,-1003297.8341723111,1976045.412139221,41.450859843148756,38.859608885690534,-20.307903640851357,39.99743491201209,-9.313225746154785e-10
main,main_post_break,pm25,copd,dalys,Global,Both,2007,2021,2007,raw,endpoint_direct,11749692.123486483,13555383.4551302,1805691.3316437174,11749692.123486483,13555383.4551302,0.0,0.0,6687408335.134283,7922763197.366717,2175971.0883569117,3052591.734837679,-4629916.90409105,1207045.4125401757,120.50625985871734,169.05390646467305,-256.4068854379694,66.84671911457893,6.984919309616089e-10
main,main_overall_1990_2021,pm25,copd,dalys,High SDI,Both,1990,2021,,raw,endpoint_direct,3016083.4818179146,3200780.2138074185,184696.73198950384,3016083.4818179146,3200780.2138074185,0.0,0.0,2057966635.6512623,2530226036.8233757,674848.6354673827,1751369.7820141371,-1794018.5219918087,-447503.16350020654,365.3820120140154,948.2408070510236,-971.3320331481345,-242.29078591690393,-8.149072527885437e-10
main,main_pre_break,pm25,copd,dalys,High SDI,Both,1990,2007,2007,raw,endpoint_direct,3016083.4818179146,4268850.841832233,1252767.360014318,3016083.4818179146,4268850.841832233,0.0,0.0,2057966635.6512623,2321513324.4723034,437210.6942541784,957462.5415652554,-610357.7952069064,468451.9194017905,34.899591752548645,76.42780073343485,-48.7207613071856,37.39336882120208,2.3283064365386963e-10
main,main_post_break,pm25,copd,dalys,High SDI,Both,2007,2021,2007,raw,endpoint_direct,4268850.841832233,3200780.2138074185,-1068070.6280248142,4268850.841832233,3200780.2138074185,0.0,0.0,2321513324.4723034,2530226036.8233757,327650.95417283446,1047868.1550245397,-1474857.196096286,-968732.541125902,-30.67689959593405,-98.10850776435683,138.08611129244733,90.69929606784353,-4.656612873077393e-10
main,main_overall_1990_2021,pm25,copd,dalys,Japan,Both,1990,2021,,raw,endpoint_direct,48037.64218720004,59670.73788089703,11633.095693696989,48037.64218720004,59670.73788089703,0.0,0.0,123687380.71854454,125509256.85290577,874.1943449703458,56996.29644519004,-36794.79175218984,-9442.60334427357,7.514718076668099,489.94951942217426,-316.2940692744915,-81.17016822435093,1.4551915228366852e-11
main,main_pre_break,pm25,copd,dalys,Japan,Both,1990,2013,2013,raw,endpoint_direct,48037.64218720004,71130.16723732326,23092.525050123215,48037.64218720004,71130.16723732326,0.0,0.0,123687380.71854454,127632700.6615079,1970.4945514397375,47360.74404300804,-28276.71918178564,2038.0056374610924,8.53304065780032,205.09123164404812,-122.44966334521638,8.825391043368027,-1.4551915228366852e-11
main,main_post_break,pm25,copd,dalys,Japan,Both,2013,2021,2013,raw,endpoint_direct,71130.16723732326,59670.73788089703,-11459.429356426226,71130.16723732326,59670.73788089703,0.0,0.0,127632700.6615079,125509256.85290577,-1103.7411909202372,13562.009245797199,-11499.602556127405,-12418.094855175788,9.631729090430499,-118.34803308239678,100.35056893717531,108.36573505479102,5.4569682106375694e-12
main,main_overall_1990_2021,pm25,copd,dalys,Republic of Korea,Both,1990,2021,,raw,endpoint_direct,26376.987082311643,52358.25237287183,25981.265290560186,26376.987082311643,52358.25237287183,0.0,0.0,44563740.97152462,52083507.14753976,7026.086401624651,53100.74549769157,-35759.78781676472,1614.2212080086817,27.04289542117662,204.38090641022302,-137.63682182852497,6.21301999712531,7.275957614183426e-12
main,main_pre_break,pm25,copd,dalys,Republic of Korea,Both,1990,2014,2014,raw,endpoint_direct,26376.987082311643,57852.905269303425,31475.91818699178,26376.987082311643,57852.905269303425,0.0,0.0,44563740.97152462,51818217.57789782,6636.690335451024,40035.85113484752,-22040.24829980335,6843.62501649657,21.084977715419924,127.19518108098701,-70.0225746199583,21.742415823551326,1.4551915228366852e-11
main,main_post_break,pm25,copd,dalys,Republic of Korea,Both,2014,2021,2014,raw,endpoint_direct,57852.905269303425,52358.25237287183,-5494.652896431595,57852.905269303425,52358.25237287183,0.0,0.0,51818217.57789782,52083507.14753976,285.13979961121794,16326.171499070975,-15415.44304016849,-6690.521154945299,-5.189405135971318,-297.1283501761088,280.55353687909525,121.7642184329849,0.0
main,main_overall_1990_2021,pm25,copd,deaths,China,Both,1990,2021,,raw,endpoint_direct,103876.14825797634,238209.34470849053,134333.1964505142,103876.14825797634,238209.34470849053,0.0,0.0,1179137926.6356301,1428242111.8436134,37802.375423779966,204046.51743356892,-222149.87355208394,114634.17714524928,28.140754796753193,151.8958253247073,-165.37228281761296,85.33570269615251,-2.9103830456733704e-11
