analysis_window,period_label,risk,cause,measure,location_name,sex_name,start_year,end_year,breakpoint_year,paf_variant,time_path_variant,total_start,total_end,delta_total,observed_total_start,observed_total_end,observed_identity_gap_start,observed_identity_gap_end,population_total_start,population_total_end,population_growth_contribution,aging_contribution,underlying_rate_change_contribution,paf_change_contribution,population_growth_percent_of_delta,aging_percent_of_delta,underlying_rate_change_percent_of_delta,paf_change_percent_of_delta,residual
main,main_overall_1990_2021,ozone,copd,deaths,Republic of Korea,Both,1990,2021,,capped,endpoint_direct,498.0340635407082,1576.5435689429905,1078.5095054022822,498.0340635407082,1576.5435689429905,0.0,0.0,44563740.97152462,52083507.14753976,198.92215929589088,1707.970766211735,-1654.7161599935923,826.3327398882487,18.444173027635323,158.3639975036349,-153.4262008545197,76.6180303232495,0.0
main,main_pre_break,ozone,copd,deaths,Republic of Korea,Both,1990,2001,2001,capped,endpoint_direct,498.0340635407082,508.93389581110813,10.89983227039994,498.0340635407082,508.9338958111082,0.0,5.684341886080802e-14,44563740.97152462,47440017.74415988,32.4143936903545,246.82314505532375,-91.3912670436793,-176.94643943159898,297.38433478816404,2264.467369150326,-838.4648935549716,-1623.3868103835177,-2.842170943040401e-14
main,main_post_break,ozone,copd,deaths,Republic of Korea,Both,2001,2021,2001,capped,endpoint_direct,508.93389581110813,1576.5435689429905,1067.6096731318823,508.9338958111082,1576.5435689429905,5.684341886080802e-14,0.0,47440017.74415988,52083507.14753976,113.97612548192033,1211.5965104207455,-1403.1134294675212,1145.1504666967378,10.675823603917536,113.48684270220886,-131.4256946877807,107.26302838165431,0.0
sensitivity,sensitivity_overall_1990_2019,ozone,copd,deaths,Republic of Korea,Both,1990,2019,,capped,endpoint_direct,498.0340635407082,1477.548659414829,979.5145958741208,498.0340635407082,1477.5486594148288,0.0,-2.2737367544323206e-13,44563740.97152462,52390584.32615163,188.33509077166477,1481.9430708096352,-1342.3101461946019,651.5465804874224,19.22738993017191,151.29361798709556,-137.03829956680957,66.51729164954207,3.410605131648481e-13
sensitivity,sensitivity_pre_break,ozone,copd,deaths,Republic of Korea,Both,1990,2001,2001,capped,endpoint_direct,498.0340635407082,508.93389581110813,10.89983227039994,498.0340635407082,508.9338958111082,0.0,5.684341886080802e-14,44563740.97152462,47440017.74415988,32.4143936903545,246.82314505532375,-91.3912670436793,-176.94643943159898,297.38433478816404,2264.467369150326,-838.4648935549716,-1623.3868103835177,-2.842170943040401e-14
sensitivity,sensitivity_post_break,ozone,copd,deaths,Republic of Korea,Both,2001,2019,2001,capped,endpoint_direct,508.93389581110813,1477.548659414829,968.6147636037208,508.9338958111082,1477.5486594148288,5.684341886080802e-14,-2.2737367544323206e-13,47440017.74415988,52390584.32615163,110.72077591845242,1016.8527736794298,-1116.8127669631663,957.8539809690051,11.430837116968666,104.98010270835023,-115.29999427306646,98.8890544477476,-2.2737367544323206e-13
main,main_overall_1990_2021,pm25,copd,dalys,China,Both,1990,2021,,capped,endpoint_direct,2202778.5975290095,4203211.352792031,2000432.7552630217,2202778.5975290095,4203211.352792031,0.0,0.0,1179137926.6356301,1428242111.8436134,711704.9732387001,3324062.716145504,-4219271.155993738,2183936.221872556,35.57755047582808,166.16718094622723,-210.91791987974014,109.17318845768484,0.0
main,main_pre_break,pm25,copd,dalys,China,Both,1990,2009,2009,capped,endpoint_direct,2202778.5975290095,5418317.535538409,3215538.9380093995,2202778.5975290095,5418317.535538408,0.0,-9.313225746154785e-10,1179137926.6356301,1330611557.2084239,460405.51550695766,1942417.2164869716,-1706277.9293560851,2518994.1353715565,14.318144621566137,60.40720557062941,-53.063513216617054,78.33816302442155,-1.3969838619232178e-09
main,main_post_break,pm25,copd,dalys,China,Both,2009,2021,2009,capped,endpoint_direct,5418317.535538409,4203211.352792031,-1215106.1827463778,5418317.535538408,4203211.352792031,-9.313225746154785e-10,0.0,1330611557.2084239,1428242111.8436134,357238.5176311752,2151392.718025852,-3322948.160012802,-400789.2583906022,-29.39977778927486,-177.05388620139215,273.4697763204767,32.98388767019028,-6.984919309616089e-10
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,China,Both,1990,2019,,capped,endpoint_direct,2202778.5975290095,4458141.061371669,2255362.4638426597,2202778.5975290095,4458141.061371669,0.0,0.0,1179137926.6356301,1418278589.326395,694894.9987019273,3105877.3665968254,-3953897.5142747858,2408487.6128186937,30.810790276165783,137.71078557834417,-175.31095678244918,106.78938092793923,-9.313225746154785e-10
sensitivity,sensitivity_pre_break,pm25,copd,dalys,China,Both,1990,2007,2007,capped,endpoint_direct,2202778.5975290095,5148167.007573946,2945388.410044937,2202778.5975290095,5148167.007573947,0.0,9.313225746154785e-10,1179137926.6356301,1311423761.7638988,385689.7399549647,1632615.94951867,-1164149.378848767,2091232.0994200676,13.094698771802404,55.429563854831684,-39.524477480747805,71.00021485411366,1.3969838619232178e-09
sensitivity,sensitivity_post_break,pm25,copd,dalys,China,Both,2007,2019,2007,capped,endpoint_direct,5148167.007573946,4458141.061371669,-690025.9462022772,5148167.007573947,4458141.061371669,9.313225746154785e-10,0.0,1311423761.7638988,1418278589.326395,396667.37677961466,2077155.569737849,-3520561.0091360696,356712.1164163284,-57.48586396827082,-301.02571956460065,510.207047794698,-51.69546426182651,2.3283064365386963e-10
main,main_overall_1990_2021,pm25,copd,dalys,East Asia,Both,1990,2021,,capped,endpoint_direct,2235378.87444934,4247399.01268185,2012020.13823251,2235378.87444934,4247399.01268185,0.0,0.0,1220394792.6352584,1478025007.6619742,715900.3419001674,3337218.796872499,-4171440.9092668034,2130341.9087266475,35.58117179329333,165.86408522750324,-207.32600186254945,105.88074484175287,-4.656612873077393e-10
main,main_pre_break,pm25,copd,dalys,East Asia,Both,1990,2009,2009,capped,endpoint_direct,2235378.87444934,5468405.789602868,3233026.915153528,2235378.87444934,5468405.789602868,0.0,0.0,1220394792.6352584,1378935682.0429873,469740.3186378312,1959159.7032104135,-1695597.2968434694,2499724.1901487526,14.529428024125323,60.59831095211832,-52.44612375158497,77.31838477534131,0.0
main,main_post_break,pm25,copd,dalys,East Asia,Both,2009,2021,2009,capped,endpoint_direct,5468405.789602868,4247399.01268185,-1221006.776921018,5468405.789602868,4247399.01268185,0.0,0.0,1378935682.0429873,1478025007.6619742,353015.2139207235,2154188.321815341,-3287246.755266297,-440963.5573907856,-28.911814462726653,-176.4272207601913,269.2242842055033,36.11475101741469,4.656612873077393e-10
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,East Asia,Both,1990,2019,,capped,endpoint_direct,2235378.87444934,4504527.4418743495,2269148.5674250093,2235378.87444934,4504527.4418743495,0.0,0.0,1220394792.6352584,1468089083.2620585,699898.1417534747,3118114.7445742567,-3901258.9940086636,2352394.675105941,30.84408627098873,137.41342410702705,-171.9261158133751,103.6686054353593,4.656612873077393e-10
sensitivity,sensitivity_pre_break,pm25,copd,dalys,East Asia,Both,1990,2007,2007,capped,endpoint_direct,2235378.87444934,5198308.009044183,2962929.1345948433,2235378.87444934,5198308.009044183,0.0,0.0,1220394792.6352584,1359303771.5458698,395161.61158613925,1648756.1968067752,-1160927.3346202997,2079938.6608222285,13.336856658914808,55.64615695853385,-39.18174488432533,70.19873126687666,0.0
sensitivity,sensitivity_post_break,pm25,copd,dalys,East Asia,Both,2007,2019,2007,capped,endpoint_direct,5198308.009044183,4504527.4418743495,-693780.5671698339,5198308.009044183,4504527.4418743495,0.0,0.0,1359303771.5458698,1468089083.2620585,392961.9772830775,2079752.8931209946,-3470815.4094198644,304319.9718459593,-56.640672264157324,-299.7709926648726,500.27567413404165,-43.86400920501184,-9.313225746154785e-10
main,main_overall_1990_2021,pm25,copd,dalys,Global,Both,1990,2021,,capped,endpoint_direct,6809261.7771750195,13555383.4551302,6746121.677955181,6809261.777175019,13555383.4551302,-9.313225746154785e-10,0.0,5336096932.229505,7922763197.366717,3997401.206044161,4488414.94642598,-4888670.455570887,3148975.981055925,59.25480441757781,66.53326400994392,-72.46638422704366,46.6783157995219,1.862645149230957e-09
main,main_pre_break,pm25,copd,dalys,Global,Both,1990,2007,2007,capped,endpoint_direct,6809261.7771750195,11749692.123486483,4940430.346311464,6809261.777175019,11749692.123486483,-9.313225746154785e-10,0.0,5336096932.229505,6687408335.134283,2047850.8584979537,1919831.9098466013,-1003297.8341723111,1976045.412139221,41.450859843148756,38.859608885690534,-20.307903640851357,39.99743491201209,-9.313225746154785e-10
main,main_post_break,pm25,copd,dalys,Global,Both,2007,2021,2007,capped,endpoint_direct,11749692.123486483,13555383.4551302,1805691.3316437174,11749692.123486483,13555383.4551302,0.0,0.0,6687408335.134283,7922763197.366717,2175971.0883569117,3052591.734837679,-4629916.90409105,1207045.4125401757,120.50625985871734,169.05390646467305,-256.4068854379694,66.84671911457893,6.984919309616089e-10
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Global,Both,1990,2019,,capped,endpoint_direct,6809261.7771750195,14103294.377190342,7294032.600015323,6809261.777175019,14103294.377190342,-9.313225746154785e-10,0.0,5336096932.229505,7769115347.662649,3841447.3090921454,4217728.928043074,-3864428.6717300364,3099285.034610139,52.665617495102445,57.82437725921616,-52.9806882371477,42.49069348282908,9.313225746154785e-10
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Global,Both,1990,2006,2006,capped,endpoint_direct,6809261.7771750195,11456608.797727466,4647347.020552446,6809261.777175019,11456608.797727466,-9.313225746154785e-10,0.0,5336096932.229505,6598509740.708002,1898922.0650049597,1751634.6893559683,-817862.2113399223,1814652.4775314417,40.860345840479724,37.69106721769499,-17.598475167079304,39.04706210890461,-9.313225746154785e-10
sensitivity,sensitivity_post_break,pm25,copd,dalys,Global,Both,2006,2019,2006,capped,endpoint_direct,11456608.797727466,14103294.377190342,2646685.5794628765,11456608.797727466,14103294.377190342,0.0,0.0,6598509740.708002,7769115347.662649,2101240.349855104,2838354.1093790606,-3590904.040605269,1297995.1608339818,79.3913854429786,107.24183225251416,-135.67550556322652,49.04228786773378,-9.313225746154785e-10
main,main_overall_1990_2021,pm25,copd,dalys,High SDI,Both,1990,2021,,capped,endpoint_direct,3016083.4818179146,3200780.2138074185,184696.73198950384,3016083.4818179146,3200780.2138074185,0.0,0.0,2057966635.6512623,2530226036.8233757,674848.6354673827,1751369.7820141371,-1794018.5219918087,-447503.16350020654,365.3820120140154,948.2408070510236,-971.3320331481345,-242.29078591690393,-8.149072527885437e-10
main,main_pre_break,pm25,copd,dalys,High SDI,Both,1990,2007,2007,capped,endpoint_direct,3016083.4818179146,4268850.841832233,1252767.360014318,3016083.4818179146,4268850.841832233,0.0,0.0,2057966635.6512623,2321513324.4723034,437210.6942541784,957462.5415652554,-610357.7952069064,468451.9194017905,34.899591752548645,76.42780073343485,-48.7207613071856,37.39336882120208,2.3283064365386963e-10
main,main_post_break,pm25,copd,dalys,High SDI,Both,2007,2021,2007,capped,endpoint_direct,4268850.841832233,3200780.2138074185,-1068070.6280248142,4268850.841832233,3200780.2138074185,0.0,0.0,2321513324.4723034,2530226036.8233757,327650.95417283446,1047868.1550245397,-1474857.196096286,-968732.541125902,-30.67689959593405,-98.10850776435683,138.08611129244733,90.69929606784353,-4.656612873077393e-10
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,High SDI,Both,1990,2019,,capped,endpoint_direct,3016083.4818179146,3435152.3577667805,419068.8759488659,3016083.4818179146,3435152.3577667805,0.0,0.0,2057966635.6512623,2514046105.809277,669915.4523401276,1662910.018009653,-1579643.697481476,-334112.8969194388,159.8580784180855,396.810670857971,-376.9413068209393,-79.72744245511726,5.820766091346741e-11
sensitivity,sensitivity_pre_break,pm25,copd,dalys,High SDI,Both,1990,2006,2006,capped,endpoint_direct,3016083.4818179146,4298715.783480968,1282632.3016630537,3016083.4818179146,4298715.783480968,0.0,0.0,2057966635.6512623,2302737939.176195,408704.20972123905,891087.4576950442,-490946.9042260602,473787.5384728304,31.8644875223644,69.47333671073662,-38.27651179449491,36.93868756139388,2.3283064365386963e-10
sensitivity,sensitivity_post_break,pm25,copd,dalys,High SDI,Both,2006,2019,2006,capped,endpoint_direct,4298715.783480968,3435152.3577667805,-863563.4257141878,4298715.783480968,3435152.3577667805,0.0,0.0,2302737939.176195,2514046105.809277,344926.45827921317,1004052.0879474242,-1344841.5101968723,-867700.4617439528,-39.942226362117026,-116.2684822040777,155.73164288247338,100.47906568372133,0.0
main,main_overall_1990_2021,pm25,copd,dalys,Japan,Both,1990,2021,,capped,endpoint_direct,48037.64218720004,59670.73788089703,11633.095693696989,48037.64218720004,59670.73788089703,0.0,0.0,123687380.71854454,125509256.85290577,874.1943449703458,56996.29644519004,-36794.79175218984,-9442.60334427357,7.514718076668099,489.94951942217426,-316.2940692744915,-81.17016822435093,1.4551915228366852e-11
main,main_pre_break,pm25,copd,dalys,Japan,Both,1990,2013,2013,capped,endpoint_direct,48037.64218720004,71130.16723732326,23092.525050123215,48037.64218720004,71130.16723732326,0.0,0.0,123687380.71854454,127632700.6615079,1970.4945514397375,47360.74404300804,-28276.71918178564,2038.0056374610924,8.53304065780032,205.09123164404812,-122.44966334521638,8.825391043368027,-1.4551915228366852e-11
main,main_post_break,pm25,copd,dalys,Japan,Both,2013,2021,2013,capped,endpoint_direct,71130.16723732326,59670.73788089703,-11459.429356426226,71130.16723732326,59670.73788089703,0.0,0.0,127632700.6615079,125509256.85290577,-1103.7411909202372,13562.009245797199,-11499.602556127405,-12418.094855175788,9.631729090430499,-118.34803308239678,100.35056893717531,108.36573505479102,5.4569682106375694e-12
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Japan,Both,1990,2019,,capped,endpoint_direct,48037.64218720004,60689.683072048196,12652.040884848153,48037.64218720004,60689.683072048196,0.0,0.0,123687380.71854454,126394432.30613585,1290.7241802443104,54701.55800034114,-33009.38596473253,-10330.855331004777,10.201707313403148,432.35362972823384,-260.90167005596663,-81.6536669856704,1.0913936421275139e-11
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Japan,Both,1990,2012,2012,capped,endpoint_direct,48037.64218720004,69064.38363064169,21026.74144344165,48037.64218720004,69064.38363064169,0.0,0.0,123687380.71854454,127795471.72886766,2009.1300327540048,44918.28439684934,-26697.38108435832,796.7080981966252,9.555118362767821,213.62456240626665,-126.96870390578457,3.7890231367500955,0.0
sensitivity,sensitivity_post_break,pm25,copd,dalys,Japan,Both,2012,2019,2012,capped,endpoint_direct,69064.38363064169,60689.683072048196,-8374.700558593497,69064.38363064169,60689.683072048196,0.0,0.0,127795471.72886766,126394432.30613585,-719.1053300604599,12680.387515367256,-8279.895990069728,-12056.086753830561,8.58663930762954,-151.41302577505988,98.86796467694016,143.95842179049018,-3.637978807091713e-12
main,main_overall_1990_2021,pm25,copd,dalys,Republic of Korea,Both,1990,2021,,capped,endpoint_direct,26376.987082311643,52358.25237287183,25981.265290560186,26376.987082311643,52358.25237287183,0.0,0.0,44563740.97152462,52083507.14753976,7026.086401624651,53100.74549769157,-35759.78781676472,1614.2212080086817,27.04289542117662,204.38090641022302,-137.63682182852497,6.21301999712531,7.275957614183426e-12
main,main_pre_break,pm25,copd,dalys,Republic of Korea,Both,1990,2014,2014,capped,endpoint_direct,26376.987082311643,57852.905269303425,31475.91818699178,26376.987082311643,57852.905269303425,0.0,0.0,44563740.97152462,51818217.57789782,6636.690335451024,40035.85113484752,-22040.24829980335,6843.62501649657,21.084977715419924,127.19518108098701,-70.0225746199583,21.742415823551326,1.4551915228366852e-11
main,main_post_break,pm25,copd,dalys,Republic of Korea,Both,2014,2021,2014,capped,endpoint_direct,57852.905269303425,52358.25237287183,-5494.652896431595,57852.905269303425,52358.25237287183,0.0,0.0,51818217.57789782,52083507.14753976,285.13979961121794,16326.171499070975,-15415.44304016849,-6690.521154945299,-5.189405135971318,-297.1283501761088,280.55353687909525,121.7642184329849,0.0
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Republic of Korea,Both,1990,2019,,capped,endpoint_direct,26376.987082311643,52861.28082909635,26484.293746784708,26376.987082311643,52861.28082909635,0.0,0.0,44563740.97152462,52390584.32615163,7117.2022533451745,48620.489739227574,-29907.71366943803,654.3154236499871,26.873294494436838,183.58235339060263,-112.92622697582388,2.470579090784414,3.637978807091713e-12
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Republic of Korea,Both,1990,2012,2012,capped,endpoint_direct,26376.987082311643,54801.982501867315,28424.99541955567,26376.987082311643,54801.982501867315,0.0,0.0,44563740.97152462,50826446.067384616,5523.49698062361,35536.1844686863,-17749.699707680888,5115.013677926649,19.431830679640445,125.01737975387081,-62.44398440771444,17.994773974203177,3.637978807091713e-12
sensitivity,sensitivity_post_break,pm25,copd,dalys,Republic of Korea,Both,2012,2019,2012,capped,endpoint_direct,54801.982501867315,52861.28082909635,-1940.7016727709633,54801.982501867315,52861.28082909635,0.0,0.0,50826446.067384616,52390584.32615163,1651.8847546955828,15489.288583345287,-13259.739177644791,-5822.135833167044,-85.11791265357115,-798.1282646718929,683.2445895052141,300.0015878202501,2.0463630789890885e-12
main,main_overall_1990_2021,pm25,copd,deaths,China,Both,1990,2021,,capped,endpoint_direct,103876.14825797634,238209.34470849053,134333.1964505142,103876.14825797634,238209.34470849053,0.0,0.0,1179137926.6356301,1428242111.8436134,37802.375423779966,204046.51743356892,-222149.87355208394,114634.17714524928,28.140754796753193,151.8958253247073,-165.37228281761296,85.33570269615251,-2.9103830456733704e-11
main,main_pre_break,pm25,copd,deaths,China,Both,1990,2009,2009,capped,endpoint_direct,103876.14825797634,290695.7589545425,186819.61069656617,103876.14825797634,290695.7589545426,0.0,5.820766091346741e-11,1179137926.6356301,1330611557.2084239,23481.88440297378,115633.09471607029,-80204.93697414981,127909.56855167197,12.569282376416702,61.89558702372121,-42.931754688440755,68.46688528830288,-5.820766091346741e-11
main,main_post_break,pm25,copd,deaths,China,Both,2009,2021,2009,capped,endpoint_direct,290695.7589545425,238209.34470849053,-52486.41424605198,290695.7589545426,238209.34470849053,5.820766091346741e-11,0.0,1330611557.2084239,1428242111.8436134,19798.097120598803,140696.98753299707,-189506.15280288004,-23475.3460967678,-37.72042233212381,-268.0636304728709,361.0575336971789,44.72651910781582,-1.4551915228366852e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,China,Both,1990,2019,,capped,endpoint_direct,103876.14825797634,249712.36538247223,145836.2171244959,103876.14825797634,249712.36538247223,0.0,0.0,1179137926.6356301,1418278589.326395,36575.978610740676,189361.14426816438,-205453.5836274081,125352.67787299886,25.080175097737822,129.84507415363947,-140.8796715098683,85.95442225849094,8.731149137020111e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,China,Both,1990,2007,2007,capped,endpoint_direct,103876.14825797634,271104.4506543519,167228.30239637557,103876.14825797634,271104.4506543519,0.0,0.0,1179137926.6356301,1311423761.7638988,19448.124923407897,95956.54434106307,-53552.73419321602,105376.36732512066,11.629685074067586,57.38056475250256,-32.02372650191819,63.01347667534808,-2.9103830456733704e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,China,Both,2007,2019,2007,capped,endpoint_direct,271104.4506543519,249712.36538247223,-21392.08527187968,271104.4506543519,249712.36538247223,0.0,0.0,1311423761.7638988,1418278589.326395,21637.768256345964,134198.9514538214,-195234.12848464798,18005.323502600902,-101.1484760898426,-627.3299201468151,912.6465512985174,-84.16815506185952,2.1827872842550278e-11
main,main_overall_1990_2021,pm25,copd,deaths,East Asia,Both,1990,2021,,capped,endpoint_direct,105284.05703620086,240500.36225962298,135216.30522342212,105284.05703620087,240500.36225962298,1.4551915228366852e-11,0.0,1220394792.6352584,1478025007.6619742,38004.316211732286,204996.98462911774,-219864.32881554068,112079.33319811294,28.106311697347863,151.60670474643928,-162.60193506415663,82.88891862036961,-1.7462298274040222e-10
main,main_pre_break,pm25,copd,deaths,East Asia,Both,1990,2009,2009,capped,endpoint_direct,105284.05703620086,293122.91506805597,187838.8580318551,105284.05703620087,293122.91506805597,1.4551915228366852e-11,0.0,1220394792.6352584,1378935682.0429873,23943.595759111064,116804.0142073345,-80108.48871198972,127199.73677739927,12.746881028764841,62.183094292197,-42.64745300911291,67.71747768815108,-2.9103830456733704e-11
main,main_post_break,pm25,copd,deaths,East Asia,Both,2009,2021,2009,capped,endpoint_direct,293122.91506805597,240500.36225962298,-52622.552808432985,293122.91506805597,240500.36225962298,0.0,0.0,1378935682.0429873,1478025007.6619742,19544.5019803468,140848.75975961858,-187276.44914677143,-25739.36540162699,-37.14092330620401,-267.65854608453543,355.8862866811729,48.91318270956659,5.093170329928398e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,East Asia,Both,1990,2019,,capped,endpoint_direct,105284.05703620086,252082.6862444998,146798.62920829895,105284.05703620087,252082.6862444998,1.4551915228366852e-11,0.0,1220394792.6352584,1468089083.2620585,36821.72603311652,190299.83799673573,-203013.41774598171,122690.48292442836,25.083153863016378,129.63325272384597,-138.29381026298086,83.57740367611846,5.820766091346741e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,East Asia,Both,1990,2007,2007,capped,endpoint_direct,105284.05703620086,273505.21473989007,168221.1577036892,105284.05703620087,273505.21473989007,1.4551915228366852e-11,0.0,1220394792.6352584,1359303771.5458698,19911.607373513427,97071.40198378178,-53772.88988203943,105011.03822843352,11.83656541502731,57.70463317983272,-31.965592566398175,62.424393971538194,-8.731149137020111e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,East Asia,Both,2007,2019,2007,capped,endpoint_direct,273505.21473989007,252082.6862444998,-21422.52849539026,273505.21473989007,252082.6862444998,0.0,0.0,1359303771.5458698,1468089083.2620585,21414.76354470813,134325.0615251165,-192321.93569007562,15159.582124860792,-99.96375334179717,-627.027110987486,897.7555368007088,-70.76467247142585,-5.820766091346741e-11
main,main_overall_1990_2021,pm25,copd,deaths,Global,Both,1990,2021,,capped,endpoint_direct,286282.4476866914,612750.2036991577,326467.75601246627,286282.4476866914,612750.2036991577,0.0,0.0,5336096932.229505,7922763197.366717,175905.4011215147,234338.97702005992,-229135.83201267035,145359.20988356182,53.88140111294718,71.7801291871261,-70.18635923234045,44.52482893226713,1.7462298274040222e-10
main,main_pre_break,pm25,copd,deaths,Global,Both,1990,2008,2008,capped,endpoint_direct,286282.4476866914,556711.273980692,270428.8262940006,286282.4476866914,556711.273980692,0.0,0.0,5336096932.229505,6777597863.163186,97536.46327954913,112487.97141735675,-47394.423489913774,107798.81508700848,36.06733225011706,41.596146741791436,-17.525655137957905,39.8621761460494,0.0
main,main_post_break,pm25,copd,deaths,Global,Both,2008,2021,2008,capped,endpoint_direct,556711.273980692,612750.2036991577,56038.92971846566,556711.273980692,612750.2036991577,0.0,0.0,6777597863.163186,7922763197.366717,92854.53146114356,154136.33378628586,-228503.032400609,37551.096871645284,165.696475517352,275.0522441464396,-407.7576669443668,67.00894728057527,-5.093170329928398e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,Global,Both,1990,2019,,capped,endpoint_direct,286282.4476866914,649696.4730901279,363414.0254034365,286282.4476866914,649696.4730901279,0.0,0.0,5336096932.229505,7769115347.662649,170490.9818235401,222971.06933290194,-175571.05900950238,145523.03325649688,46.91370445438177,61.354558092625965,-48.311580383997516,40.043317836989786,0.0
sensitivity,sensitivity_pre_break,pm25,copd,deaths,Global,Both,1990,2006,2006,capped,endpoint_direct,286282.4476866914,523651.9574254653,237369.50973877386,286282.4476866914,523651.9574254653,0.0,0.0,5336096932.229505,6598509740.708002,83602.39453828707,93497.7749389569,-30246.454418532765,90515.79468006268,35.220359443085954,39.38912585776143,-12.742350292511922,38.132864991664555,-2.9103830456733704e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,Global,Both,2006,2019,2006,capped,endpoint_direct,523651.9574254653,649696.4730901279,126044.51566466264,523651.9574254653,649696.4730901279,0.0,0.0,6598509740.708002,7769115347.662649,96611.41170254967,154345.78718096085,-179528.80707161222,54616.12385276435,76.64864368996523,122.45339384031023,-142.43285883952524,43.33082130924981,0.0
main,main_overall_1990_2021,pm25,copd,deaths,High SDI,Both,1990,2021,,capped,endpoint_direct,130546.28420440744,160833.39012321658,30287.105918809146,130546.28420440742,160833.39012321658,-1.4551915228366852e-11,0.0,2057966635.6512623,2530226036.8233757,31662.838157870025,97707.92216387861,-89933.50862828868,-9150.145774650826,104.54230339058745,322.6056739320188,-296.9366200566474,-30.211357265958938,1.4551915228366852e-11
main,main_pre_break,pm25,copd,deaths,High SDI,Both,1990,2007,2007,capped,endpoint_direct,130546.28420440744,209176.86806658877,78630.58386218133,130546.28420440742,209176.8680665888,-1.4551915228366852e-11,2.9103830456733704e-11,2057966635.6512623,2321513324.4723034,20258.660114177615,52990.301622939296,-25310.92204744197,30692.544172506416,25.76435162898663,67.39146400822524,-32.18966565453125,39.0338500173194,-2.9103830456733704e-11
main,main_post_break,pm25,copd,deaths,High SDI,Both,2007,2021,2007,capped,endpoint_direct,209176.86806658877,160833.39012321658,-48343.477943372185,209176.8680665888,160833.39012321658,2.9103830456733704e-11,0.0,2321513324.4723034,2530226036.8233757,16297.748156707874,62013.588117658735,-84247.25881161199,-42407.55540612683,-33.71240309974899,-128.27705154002206,174.2680965368197,87.72135810295137,2.1827872842550278e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,High SDI,Both,1990,2019,,capped,endpoint_direct,130546.28420440744,173824.80441071058,43278.52020630315,130546.28420440742,173824.80441071058,-1.4551915228366852e-11,0.0,2057966635.6512623,2514046105.809277,31529.991478140717,93601.91059256118,-77415.33396504489,-4438.047899353838,72.85367274075291,216.27798304187132,-178.8770355271297,-10.25462025549449,-2.1827872842550278e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,High SDI,Both,1990,2006,2006,capped,endpoint_direct,130546.28420440744,209036.0820473715,78489.79784296408,130546.28420440742,209036.0820473715,-1.4551915228366852e-11,0.0,2057966635.6512623,2302737939.176195,18859.933879397795,48908.687655290356,-19488.068485967233,30209.244794243143,24.028516313841447,62.31215903134676,-24.82879179400787,38.48811644881964,1.4551915228366852e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,High SDI,Both,2006,2019,2006,capped,endpoint_direct,209036.0820473715,173824.80441071058,-35211.27763666093,209036.0820473715,173824.80441071058,0.0,0.0,2302737939.176195,2514046105.809277,17130.855069836918,60331.80611013255,-74722.14881439177,-37951.79000223864,-48.65161453840795,-171.342280540587,212.21084217799952,107.78305290099546,0.0
main,main_overall_1990_2021,pm25,copd,deaths,Japan,Both,1990,2021,,capped,endpoint_direct,1947.9698563735358,2660.251412469704,712.2815560961683,1947.969856373536,2660.251412469704,2.2737367544323206e-13,0.0,123687380.71854454,125509256.85290577,39.78994700310326,3305.4565229043164,-2181.724497311989,-451.2404164992625,5.586266647304713,464.06599954948604,-306.3008551378838,-63.35141105890696,2.2737367544323206e-13
main,main_pre_break,pm25,copd,deaths,Japan,Both,1990,2010,2010,capped,endpoint_direct,1947.9698563735358,2557.128362475536,609.1585061020003,1947.969856373536,2557.1283624755365,2.2737367544323206e-13,4.547473508864641e-13,123687380.71854454,127965040.22379117,83.01503482705851,2090.6730253903647,-1501.0237862567383,-63.505767858684635,13.627821658154454,343.2067359230625,-246.4093944713628,-10.425163109854193,0.0
main,main_post_break,pm25,copd,deaths,Japan,Both,2010,2021,2010,capped,endpoint_direct,2557.128362475536,2660.251412469704,103.12304999416801,2557.1283624755365,2660.251412469704,4.547473508864641e-13,0.0,127965040.22379117,125509256.85290577,-51.57256521938397,1109.1443592332391,-584.725796955944,-369.72294706374305,-50.01070587254798,1075.5542619191008,-567.0175552303897,-358.52600081616305,-8.526512829121202e-14
