analysis_window,period_label,risk,cause,measure,location_name,sex_name,start_year,end_year,breakpoint_year,paf_variant,time_path_variant,total_start,total_end,delta_total,observed_total_start,observed_total_end,observed_identity_gap_start,observed_identity_gap_end,population_total_start,population_total_end,population_growth_contribution,aging_contribution,underlying_rate_change_contribution,paf_change_contribution,population_growth_percent_of_delta,aging_percent_of_delta,underlying_rate_change_percent_of_delta,paf_change_percent_of_delta,residual
main,main_post_break,pm25,lri,deaths,China,Both,2014,2021,2014,raw_common_age_set,endpoint_direct,31553.163767617458,26449.23154579689,-5103.932221820567,31553.163767617458,26449.23154579689,0.0,0.0,1372033341.6458242,1428242111.8436134,1176.8878268013577,7492.122879768441,-10053.865970284103,-3719.0769581062596,-23.058453279804,-146.79119067721493,196.98274846404408,72.8668954929748,-2.7284841053187847e-12
sensitivity,sensitivity_overall_1990_2019,pm25,lri,deaths,China,Both,1990,2019,,raw_common_age_set,endpoint_direct,38679.26372486322,29008.26477336297,-9670.998951500253,38679.26372486322,29008.26477336297,0.0,0.0,1179137926.6356301,1418278589.326395,7647.444006262198,10715.40621049853,-62975.527984573506,34941.67881631252,-79.07605041230883,-110.79937309719448,651.1791418900337,-361.30371838053037,9.094947017729282e-12
sensitivity,sensitivity_pre_break,pm25,lri,deaths,China,Both,1990,2000,2000,raw_common_age_set,endpoint_direct,38679.26372486322,29971.89245594737,-8707.371268915853,38679.26372486322,29971.892455947367,0.0,-3.637978807091713e-12,1179137926.6356301,1258333212.7453017,2253.5941122890167,-5449.1208443332625,-14876.511350511966,9364.666813640362,-25.881451963970402,62.58055015738094,170.8496271844881,-107.54872537789868,-3.637978807091713e-12
sensitivity,sensitivity_post_break,pm25,lri,deaths,China,Both,2000,2019,2000,raw_common_age_set,endpoint_direct,29971.89245594737,29008.26477336297,-963.6276825843997,29971.892455947367,29008.26477336297,-3.637978807091713e-12,0.0,1258333212.7453017,1418278589.326395,4031.6045743445043,15968.460880743178,-39430.92835711339,18467.235219441292,-418.3778286165409,-1657.1193594103263,4091.92565445626,-1916.4284664293912,1.864464138634503e-11
main,main_overall_1990_2021,pm25,lri,deaths,East Asia,Both,1990,2021,,raw_common_age_set,endpoint_direct,39619.608315708494,28160.5673109228,-11459.041004785693,39619.6083157085,28160.5673109228,7.275957614183426e-12,0.0,1220394792.6352584,1478025007.6619742,7711.27946553738,11532.625057445659,-60372.729712247055,29669.784184478325,-67.29428284894767,-100.64214843658587,526.8567385964786,-258.9203073109451,-1.8189894035458565e-12
main,main_pre_break,pm25,lri,deaths,East Asia,Both,1990,2014,2014,raw_common_age_set,endpoint_direct,39619.608315708494,33508.18700538216,-6111.421310326332,39619.6083157085,33508.18700538217,7.275957614183426e-12,7.275957614183426e-12,1220394792.6352584,1421303588.7823486,6566.799968765911,7573.9972850574,-57691.32784453207,37439.10928038242,-107.45127254882814,-123.93184662722871,943.9919932708996,-612.6088740948427,3.637978807091713e-12
main,main_post_break,pm25,lri,deaths,East Asia,Both,2014,2021,2014,raw_common_age_set,endpoint_direct,33508.18700538216,28160.5673109228,-5347.619694459361,33508.18700538217,28160.5673109228,7.275957614183426e-12,0.0,1421303588.7823486,1478025007.6619742,1218.812414049475,8017.46795886123,-10144.58942986377,-4439.3106375062935,-22.791680854049506,-149.9259187628485,189.7028960450296,83.0147035718684,-1.8189894035458565e-12
sensitivity,sensitivity_overall_1990_2019,pm25,lri,deaths,East Asia,Both,1990,2019,,raw_common_age_set,endpoint_direct,39619.608315708494,30687.719695878568,-8931.888619829926,39619.6083157085,30687.719695878568,7.275957614183426e-12,0.0,1220394792.6352584,1468089083.2620585,7717.924495570912,11730.300256394372,-60456.50686735407,32076.39349555886,-86.40865133983131,-131.33057022622984,676.8614056956886,-359.1221841296273,3.637978807091713e-12
sensitivity,sensitivity_pre_break,pm25,lri,deaths,East Asia,Both,1990,2000,2000,raw_common_age_set,endpoint_direct,39619.608315708494,31129.91647588835,-8489.691839820145,39619.6083157085,31129.91647588835,7.275957614183426e-12,0.0,1220394792.6352584,1304099051.6318066,2368.283222987712,-5078.0906637199105,-15151.431239081867,9371.54683999391,-27.895985716224587,59.814781967722055,178.46856546683384,-110.3873617183312,9.094947017729282e-12
sensitivity,sensitivity_post_break,pm25,lri,deaths,East Asia,Both,2000,2019,2000,raw_common_age_set,endpoint_direct,31129.91647588835,30687.719695878568,-442.1967800097809,31129.91647588835,30687.719695878568,0.0,0.0,1304099051.6318066,1468089083.2620585,4097.523754084011,16653.284216037453,-37771.12363415002,16578.11888401878,-926.629034701107,-3766.034708726079,8541.700288571654,-3749.0365451444686,-4.547473508864641e-12
main,main_overall_1990_2021,pm25,lri,deaths,Global,Both,1990,2021,,raw_common_age_set,endpoint_direct,245033.84986465028,229989.61406434648,-15044.23580030381,245033.84986465026,229989.61406434648,-2.9103830456733704e-11,0.0,5336096932.229505,7922763197.366717,99406.90670518579,26572.87191637607,-198531.63902977304,57507.62460790729,-660.7640828334951,-176.63158347889924,1319.6525344661495,-382.2568681537546,8.731149137020111e-11
main,main_pre_break,pm25,lri,deaths,Global,Both,1990,2014,2014,raw_common_age_set,endpoint_direct,245033.84986465028,265890.4055093399,20856.555644689593,245033.84986465026,265890.4055093399,-2.9103830456733704e-11,0.0,5336096932.229505,7321445831.531866,82842.96088943405,19659.107542009373,-136979.94713538527,55334.43434863147,397.20346111188866,94.25864882447593,-656.7716619606964,265.3095520243319,-2.546585164964199e-11
main,main_post_break,pm25,lri,deaths,Global,Both,2014,2021,2014,raw_common_age_set,endpoint_direct,265890.4055093399,229989.61406434648,-35900.7914449934,265890.4055093399,229989.61406434648,0.0,0.0,7321445831.531866,7922763197.366717,19688.0553770267,13318.416170331971,-73946.04719986893,5038.784207516847,-54.84017088367651,-37.09783443280973,205.9733065026375,-14.035301186151255,7.275957614183426e-12
sensitivity,sensitivity_overall_1990_2019,pm25,lri,deaths,Global,Both,1990,2019,,raw_common_age_set,endpoint_direct,245033.84986465028,272002.84391678404,26968.994052133756,245033.84986465026,272002.84391678404,-2.9103830456733704e-11,0.0,5336096932.229505,7769115347.662649,100109.39724319782,28177.317784512576,-158111.9217552055,56794.20077962886,371.20182180201596,104.4804182538029,-586.272967577357,210.59072752153827,-7.275957614183426e-12
sensitivity,sensitivity_pre_break,pm25,lri,deaths,Global,Both,1990,2012,2012,raw_common_age_set,endpoint_direct,245033.84986465028,249233.05606850478,4199.206203854497,245033.84986465026,249233.05606850475,-2.9103830456733704e-11,-2.9103830456733704e-11,5336096932.229505,7139673344.797421,73571.62258018811,15063.338953197133,-125755.79651183086,41320.041182300134,1752.0364328061792,358.7187249668837,-2994.751636544979,983.9964787719168,-1.4551915228366852e-11
sensitivity,sensitivity_post_break,pm25,lri,deaths,Global,Both,2012,2019,2012,raw_common_age_set,endpoint_direct,249233.05606850478,272002.84391678404,22769.78784827926,249233.05606850475,272002.84391678404,-2.9103830456733704e-11,0.0,7139673344.797421,7769115347.662649,22034.778633084887,16367.880203518514,-27433.349256568472,11800.478268244327,96.77199796461909,71.88420161216152,-120.4813564331986,51.82515685641798,0.0
main,main_overall_1990_2021,pm25,lri,deaths,High SDI,Both,1990,2021,,raw_common_age_set,endpoint_direct,66442.82230237548,61176.080007198856,-5266.7422951766275,66442.82230237547,61176.080007198856,-1.4551915228366852e-11,0.0,2057966635.6512623,2530226036.8233757,14035.632676313146,33034.149743559894,-48214.94146800535,-4121.583247044295,-266.4955277794248,-627.2216845280835,915.4604263087149,78.25678599879305,-2.000888343900442e-11
main,main_pre_break,pm25,lri,deaths,High SDI,Both,1990,2014,2014,raw_common_age_set,endpoint_direct,66442.82230237548,72126.71399879633,5683.891696420847,66442.82230237547,72126.71399879633,-1.4551915228366852e-11,0.0,2057966635.6512623,2440551928.494288,12231.00884931015,26122.629545324093,-36385.67469951897,3715.9280013055645,215.1872256294403,459.5905576767682,-640.1542577320935,65.3764744258848,7.275957614183426e-12
main,main_post_break,pm25,lri,deaths,High SDI,Both,2014,2021,2014,raw_common_age_set,endpoint_direct,72126.71399879633,61176.080007198856,-10950.633991597475,72126.71399879633,61176.080007198856,0.0,0.0,2440551928.494288,2530226036.8233757,2419.7634257215705,10014.345752962161,-16725.714678947683,-6659.028491333532,-22.097016735088378,-91.44991751752696,152.73740946671657,60.80952478589886,7.275957614183426e-12
sensitivity,sensitivity_overall_1990_2019,pm25,lri,deaths,High SDI,Both,1990,2019,,raw_common_age_set,endpoint_direct,66442.82230237548,69750.2480802809,3307.425777905417,66442.82230237547,69750.24808028092,-1.4551915228366852e-11,1.4551915228366852e-11,2057966635.6512623,2514046105.809277,14269.206424336566,33037.287619482755,-39283.99112254196,-4715.07714337195,431.4293768785104,998.8822074309759,-1187.7512531035661,-142.56033120592036,2.7284841053187847e-12
sensitivity,sensitivity_pre_break,pm25,lri,deaths,High SDI,Both,1990,2000,2000,raw_common_age_set,endpoint_direct,66442.82230237548,69467.4876189916,3024.6653166161122,66442.82230237547,69467.4876189916,-1.4551915228366852e-11,0.0,2057966635.6512623,2209807794.698885,4841.370663322654,6413.716363071521,-11999.385221745426,3768.963511967364,160.06302041837165,212.04714213627307,-396.71778414049163,124.60762158584693,-9.094947017729282e-13
sensitivity,sensitivity_post_break,pm25,lri,deaths,High SDI,Both,2000,2019,2000,raw_common_age_set,endpoint_direct,69467.4876189916,69750.2480802809,282.76046128930466,69467.4876189916,69750.24808028092,0.0,1.4551915228366852e-11,2209807794.698885,2514046105.809277,9231.663762279799,27928.681186256304,-26707.044557258017,-10170.539929988774,3264.835444172825,9877.152222382761,-9445.112812265808,-3596.8748542897756,-7.275957614183426e-12
main,main_overall_1990_2021,pm25,lri,deaths,Japan,Both,1990,2021,,raw_common_age_set,endpoint_direct,5163.94409115654,5263.738908587537,99.79481743099677,5163.94409115654,5263.738908587536,0.0,-9.094947017729282e-13,123687380.71854454,125509256.85290577,96.51004988617115,8319.43294326688,-7354.994084846966,-961.1540908750889,96.7084788274733,8336.538066237117,-7370.116278766264,-963.1302662983273,3.410605131648481e-13
main,main_pre_break,pm25,lri,deaths,Japan,Both,1990,2014,2014,raw_common_age_set,endpoint_direct,5163.94409115654,9277.75014719928,4113.80605604274,5163.94409115654,9277.750147199282,0.0,1.8189894035458565e-12,123687380.71854454,127454103.51162513,233.71469497907742,7757.654426669175,-4230.594472927108,353.0314073215944,5.681227840961914,188.57608552727012,-102.83893832848095,8.581624960248893,9.094947017729282e-13
main,main_post_break,pm25,lri,deaths,Japan,Both,2014,2021,2014,raw_common_age_set,endpoint_direct,9277.75014719928,5263.738908587537,-4014.0112386117435,9277.750147199282,5263.738908587536,1.8189894035458565e-12,-9.094947017729282e-13,127454103.51162513,125509256.85290577,-113.3020574672516,1937.7648734250604,-4442.404227364609,-1396.069827204944,2.8226641813398965,-48.27502361690551,110.67244118880511,34.77991824676053,9.094947017729282e-13
sensitivity,sensitivity_overall_1990_2019,pm25,lri,deaths,Japan,Both,1990,2019,,raw_common_age_set,endpoint_direct,5163.94409115654,6556.717356789096,1392.773265632556,5163.94409115654,6556.717356789097,0.0,9.094947017729282e-13,123687380.71854454,126394432.30613585,150.89778526730345,8338.103684168766,-5983.053120052129,-1113.1750837513862,10.8343395864057,598.6691366007694,-429.57840071225127,-79.92507547492414,2.2737367544323206e-12
sensitivity,sensitivity_pre_break,pm25,lri,deaths,Japan,Both,1990,2012,2012,raw_common_age_set,endpoint_direct,5163.94409115654,9160.343516952384,3996.399425795844,5163.94409115654,9160.343516952384,0.0,0.0,123687380.71854454,127795471.72886766,248.20434291009192,7115.782817518136,-3462.8484441995683,95.26070956718395,6.210699093488746,178.0548453587343,-86.64920783062058,2.3836633783975114,4.547473508864641e-13
sensitivity,sensitivity_post_break,pm25,lri,deaths,Japan,Both,2012,2019,2012,raw_common_age_set,endpoint_direct,9160.343516952384,6556.717356789096,-2603.6261601632878,9160.343516952384,6556.717356789097,0.0,9.094947017729282e-13,127795471.72886766,126394432.30613585,-87.84445121614954,2200.780355671126,-3354.0492923921192,-1362.5127722261443,3.373927200464153,-84.52750972255951,128.8222304611415,52.33135206095385,-9.094947017729282e-13
main,main_overall_1990_2021,pm25,lri,deaths,Republic of Korea,Both,1990,2021,,raw_common_age_set,endpoint_direct,765.762382137591,3241.511099540594,2475.748717403003,765.762382137591,3241.5110995405935,0.0,-4.547473508864641e-13,44563740.97152462,52083507.14753976,285.95423151800065,2153.4430079246913,-92.44825724581784,128.79973520612816,11.550212245205536,86.98148534975707,-3.734153494494938,5.202455899532316,9.094947017729282e-13
main,main_pre_break,pm25,lri,deaths,Republic of Korea,Both,1990,2003,2003,raw_common_age_set,endpoint_direct,765.762382137591,694.2240281294361,-71.5383540081549,765.762382137591,694.2240281294362,0.0,1.1368683772161603e-13,44563740.97152462,47853830.1478232,53.92179477824354,333.0653128527559,-480.6014613892382,22.075999750083707,-75.37466513710507,-465.57586831643994,671.8095042198661,-30.858970766320944,1.5631940186722204e-13
main,main_post_break,pm25,lri,deaths,Republic of Korea,Both,2003,2021,2003,raw_common_age_set,endpoint_direct,694.2240281294361,3241.511099540594,2547.2870714111577,694.2240281294362,3241.5110995405935,1.1368683772161603e-13,-4.547473508864641e-13,47853830.1478232,52083507.14753976,148.77382918335348,1506.2998794332898,817.7868587197308,74.42650407478381,5.840481461751191,59.133495252218395,32.104228372921064,2.921794913109368,0.0
sensitivity,sensitivity_overall_1990_2019,pm25,lri,deaths,Republic of Korea,Both,1990,2019,,raw_common_age_set,endpoint_direct,765.762382137591,3395.9505264632435,2630.1881443256525,765.762382137591,3395.950526463244,0.0,4.547473508864641e-13,44563740.97152462,52390584.32615163,300.6777614300717,2060.218987771168,171.25397459064052,98.03742053377236,11.43179669784276,78.32971919578713,6.511092180234426,3.727391926135685,0.0
sensitivity,sensitivity_pre_break,pm25,lri,deaths,Republic of Korea,Both,1990,2004,2004,raw_common_age_set,endpoint_direct,765.762382137591,723.0385818463172,-42.72380029127373,765.762382137591,723.0385818463172,0.0,0.0,44563740.97152462,48044208.00458822,58.17526265398951,374.1212651260389,-495.17012881555166,20.149800744249607,-136.16593621675486,-875.6741267757787,1159.0030040391546,-47.1629410466212,-9.947598300641403e-14
sensitivity,sensitivity_post_break,pm25,lri,deaths,Republic of Korea,Both,2004,2019,2004,raw_common_age_set,endpoint_direct,723.0385818463172,3395.9505264632435,2672.911944616926,723.0385818463172,3395.950526463244,0.0,4.547473508864641e-13,48044208.00458822,52390584.32615163,158.8821437115672,1360.276008178343,1101.922901357366,51.83089136964958,5.944159291575081,50.89116425693903,41.22555939699279,1.939117054493085,0.0
