analysis_window,period_label,risk,cause,measure,location_name,sex_name,start_year,end_year,breakpoint_year,paf_variant,time_path_variant,total_start,total_end,delta_total,observed_total_start,observed_total_end,observed_identity_gap_start,observed_identity_gap_end,population_total_start,population_total_end,population_growth_contribution,aging_contribution,underlying_rate_change_contribution,paf_change_contribution,population_growth_percent_of_delta,aging_percent_of_delta,underlying_rate_change_percent_of_delta,paf_change_percent_of_delta,residual
main,main_post_break,pm25,copd,dalys,Republic of Korea,Both,2014,2021,2014,raw,endpoint_direct,57852.905269303425,52358.25237287183,-5494.652896431595,57852.905269303425,52358.25237287183,0.0,0.0,51818217.57789782,52083507.14753976,285.13979961121794,16326.171499070975,-15415.44304016849,-6690.521154945299,-5.189405135971318,-297.1283501761088,280.55353687909525,121.7642184329849,0.0
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Republic of Korea,Both,1990,2019,,raw,endpoint_direct,26376.987082311643,52861.28082909635,26484.293746784708,26376.987082311643,52861.28082909635,0.0,0.0,44563740.97152462,52390584.32615163,7117.2022533451745,48620.489739227574,-29907.71366943803,654.3154236499871,26.873294494436838,183.58235339060263,-112.92622697582388,2.470579090784414,3.637978807091713e-12
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Republic of Korea,Both,1990,2012,2012,raw,endpoint_direct,26376.987082311643,54801.982501867315,28424.99541955567,26376.987082311643,54801.982501867315,0.0,0.0,44563740.97152462,50826446.067384616,5523.49698062361,35536.1844686863,-17749.699707680888,5115.013677926649,19.431830679640445,125.01737975387081,-62.44398440771444,17.994773974203177,3.637978807091713e-12
sensitivity,sensitivity_post_break,pm25,copd,dalys,Republic of Korea,Both,2012,2019,2012,raw,endpoint_direct,54801.982501867315,52861.28082909635,-1940.7016727709633,54801.982501867315,52861.28082909635,0.0,0.0,50826446.067384616,52390584.32615163,1651.8847546955828,15489.288583345287,-13259.739177644791,-5822.135833167044,-85.11791265357115,-798.1282646718929,683.2445895052141,300.0015878202501,2.0463630789890885e-12
main,main_overall_1990_2021,pm25,copd,dalys,Republic of Korea,Female,1990,2021,,raw,endpoint_direct,9402.902011588078,15414.458048780127,6011.556037192049,9402.902011588078,15414.458048780125,0.0,-1.8189894035458565e-12,22183517.65251867,25936954.07296656,2253.2584045104336,16001.9474381046,-12694.504802024561,450.85499660157876,37.48211595417337,266.18644722105904,-211.16836844714945,7.4998052719170785,-1.8189894035458565e-12
main,main_pre_break,pm25,copd,dalys,Republic of Korea,Female,1990,2014,2014,raw,endpoint_direct,9402.902011588078,16846.46328049616,7443.561268908081,9402.902011588078,16846.46328049616,0.0,0.0,22183517.65251867,25842925.646796484,2155.283305820314,12281.594338221767,-9129.278905347257,2135.962530213252,28.95500188630112,164.9962147758796,-122.64665494835725,28.69543828617647,5.4569682106375694e-12
main,main_post_break,pm25,copd,dalys,Republic of Korea,Female,2014,2021,2014,raw,endpoint_direct,16846.46328049616,15414.458048780127,-1432.0052317160316,16846.46328049616,15414.458048780125,0.0,-1.8189894035458565e-12,25842925.646796484,25936954.07296656,59.24291270240019,4357.050905142011,-3889.162830746903,-1959.13621881354,-4.137059794914781,-304.2622197630364,271.58859092200083,136.81068863595038,0.0
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Republic of Korea,Female,1990,2019,,raw,endpoint_direct,9402.902011588078,15476.224272734316,6073.322261146239,9402.902011588078,15476.224272734318,0.0,1.8189894035458565e-12,22183517.65251867,26069656.27316384,2272.260554713083,14741.16290068037,-11069.141206347887,129.0400121006763,37.41379852753329,242.71991945802364,-182.25842019222557,2.124702206668713,-3.637978807091713e-12
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Republic of Korea,Female,1990,2012,2012,raw,endpoint_direct,9402.902011588078,16045.297812414861,6642.395800826784,9402.902011588078,16045.29781241486,0.0,-1.8189894035458565e-12,22183517.65251867,25437320.767327968,1851.3190014957952,10987.14425310469,-7782.702420495997,1586.6349667222942,27.87125394222007,165.40935804724424,-117.16709834616117,23.88648635669685,9.094947017729282e-13
sensitivity,sensitivity_post_break,pm25,copd,dalys,Republic of Korea,Female,2012,2019,2012,raw,endpoint_direct,16045.297812414861,15476.224272734316,-569.0735396805449,16045.29781241486,15476.224272734318,-1.8189894035458565e-12,1.8189894035458565e-12,25437320.767327968,26069656.27316384,391.0734291265314,4177.404264836882,-3417.669689661799,-1719.881543982159,-68.72107062754391,-734.0710775591341,600.567317113416,302.22483107326195,-4.547473508864641e-13
main,main_overall_1990_2021,pm25,copd,dalys,Republic of Korea,Male,1990,2021,,raw,endpoint_direct,16974.085070723562,36943.7943240917,19969.70925336814,16974.085070723562,36943.79432409171,0.0,7.275957614183426e-12,22380223.319005948,26146553.074573196,4766.834995211859,37105.50293325814,-23066.045609524765,1163.41693442291,23.870327478142293,185.80892922614703,-115.50516493190501,5.825908227615709,-3.637978807091713e-12
main,main_pre_break,pm25,copd,dalys,Republic of Korea,Male,1990,2014,2014,raw,endpoint_direct,16974.085070723562,41006.44198880727,24032.35691808371,16974.085070723562,41006.441988807266,0.0,-7.275957614183426e-12,22380223.319005948,25975291.931101337,4453.346323971075,27782.933527317684,-12912.242765753437,4708.319832548384,18.530626601255452,115.60636196448866,-53.72857439561959,19.591585829875463,3.637978807091713e-12
main,main_post_break,pm25,copd,dalys,Republic of Korea,Male,2014,2021,2014,raw,endpoint_direct,41006.44198880727,36943.7943240917,-4062.6476647155723,41006.441988807266,36943.79432409171,-7.275957614183426e-12,7.275957614183426e-12,25975291.931101337,26146553.074573196,259.7385099600663,11934.540530284072,-11525.758434448013,-4731.1682705116955,-6.393330935781524,-293.7626276070291,283.7006648287561,116.45529371405449,-2.2737367544323206e-12
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Republic of Korea,Male,1990,2019,,raw,endpoint_direct,16974.085070723562,37385.05655636203,20410.97148563847,16974.085070723562,37385.05655636203,0.0,0.0,22380223.319005948,26320928.052987795,4850.669233583988,33873.0792346496,-18838.02744784161,525.2504652464924,23.76500911285387,165.95525234300246,-92.2936346322192,2.57337317636286,0.0
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Republic of Korea,Male,1990,2012,2012,raw,endpoint_direct,16974.085070723562,38756.68468945246,21782.599618728895,16974.085070723562,38756.68468945245,0.0,-7.275957614183426e-12,22380223.319005948,25389125.300056644,3594.553789569714,24627.712941884005,-9969.389654089724,3529.7225413648944,16.501950421377074,113.06140393228756,-45.76767616624576,16.204321812581103,3.637978807091713e-12
sensitivity,sensitivity_post_break,pm25,copd,dalys,Republic of Korea,Male,2012,2019,2012,raw,endpoint_direct,38756.68468945246,37385.05655636203,-1371.628133090424,38756.68468945245,37385.05655636203,-7.275957614183426e-12,0.0,25389125.300056644,26320928.052987795,1390.0944647569288,11180.408147312914,-9840.50998789841,-4101.62075726186,-101.34630744448923,-815.1194830133926,717.4327903093308,299.03300014855137,2.5011104298755527e-12
main,main_overall_1990_2021,pm25,copd,deaths,China,Both,1990,2021,,raw,endpoint_direct,103876.14825797634,238209.34470849053,134333.1964505142,103876.14825797634,238209.34470849053,0.0,0.0,1179137926.6356301,1428242111.8436134,37802.375423779966,204046.51743356892,-222149.87355208394,114634.17714524928,28.140754796753193,151.8958253247073,-165.37228281761296,85.33570269615251,-2.9103830456733704e-11
main,main_pre_break,pm25,copd,deaths,China,Both,1990,2009,2009,raw,endpoint_direct,103876.14825797634,290695.7589545425,186819.61069656617,103876.14825797634,290695.7589545426,0.0,5.820766091346741e-11,1179137926.6356301,1330611557.2084239,23481.88440297378,115633.09471607029,-80204.93697414981,127909.56855167197,12.569282376416702,61.89558702372121,-42.931754688440755,68.46688528830288,-5.820766091346741e-11
main,main_post_break,pm25,copd,deaths,China,Both,2009,2021,2009,raw,endpoint_direct,290695.7589545425,238209.34470849053,-52486.41424605198,290695.7589545426,238209.34470849053,5.820766091346741e-11,0.0,1330611557.2084239,1428242111.8436134,19798.097120598803,140696.98753299707,-189506.15280288004,-23475.3460967678,-37.72042233212381,-268.0636304728709,361.0575336971789,44.72651910781582,-1.4551915228366852e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,China,Both,1990,2019,,raw,endpoint_direct,103876.14825797634,249712.36538247223,145836.2171244959,103876.14825797634,249712.36538247223,0.0,0.0,1179137926.6356301,1418278589.326395,36575.978610740676,189361.14426816438,-205453.5836274081,125352.67787299886,25.080175097737822,129.84507415363947,-140.8796715098683,85.95442225849094,8.731149137020111e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,China,Both,1990,2007,2007,raw,endpoint_direct,103876.14825797634,271104.4506543519,167228.30239637557,103876.14825797634,271104.4506543519,0.0,0.0,1179137926.6356301,1311423761.7638988,19448.124923407897,95956.54434106307,-53552.73419321602,105376.36732512066,11.629685074067586,57.38056475250256,-32.02372650191819,63.01347667534808,-2.9103830456733704e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,China,Both,2007,2019,2007,raw,endpoint_direct,271104.4506543519,249712.36538247223,-21392.08527187968,271104.4506543519,249712.36538247223,0.0,0.0,1311423761.7638988,1418278589.326395,21637.768256345964,134198.9514538214,-195234.12848464798,18005.323502600902,-101.1484760898426,-627.3299201468151,912.6465512985174,-84.16815506185952,2.1827872842550278e-11
main,main_overall_1990_2021,pm25,copd,deaths,China,Female,1990,2021,,raw,endpoint_direct,26220.595168303673,107817.42187304879,81596.82670474512,26220.595168303673,107817.42187304878,0.0,-1.4551915228366852e-11,571479943.0061843,696950605.8138463,13328.305407133828,65446.19858199975,-48564.2646364719,51386.587352083465,16.33434282360241,80.20679384850862,-59.5173447273872,62.9762080552762,-2.9103830456733704e-11
main,main_pre_break,pm25,copd,deaths,China,Female,1990,2009,2009,raw,endpoint_direct,26220.595168303673,112883.49917923026,86662.90401092659,26220.595168303673,112883.49917923026,0.0,0.0,571479943.0061843,649838025.1658452,8113.39211842386,33892.82224230952,-3566.6747515664742,48223.36440175967,9.362012744692828,39.10880050596535,-4.115572622764618,55.64475937210642,1.4551915228366852e-11
main,main_post_break,pm25,copd,deaths,China,Female,2009,2021,2009,raw,endpoint_direct,112883.49917923026,107817.42187304879,-5066.077306181469,112883.49917923026,107817.42187304878,0.0,-1.4551915228366852e-11,649838025.1658452,696950605.8138463,8140.874005422517,60012.10670476166,-71941.34959467074,-1277.7084216949104,-160.6938369355177,-1184.5872669873547,1420.0602408275563,25.220863095316183,5.4569682106375694e-12
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,China,Female,1990,2019,,raw,endpoint_direct,26220.595168303673,109298.78546485127,83078.1902965476,26220.595168303673,109298.78546485127,0.0,0.0,571479943.0061843,692329321.1159679,12811.366825653755,59878.778191419144,-43586.513698324234,53974.558977798915,15.42085447446987,72.07520767807031,-52.464447700102966,64.96838554756276,2.9103830456733704e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,China,Female,1990,2007,2007,raw,endpoint_direct,26220.595168303673,102106.32698526925,75885.73181696558,26220.595168303673,102106.32698526925,0.0,0.0,571479943.0061843,639635769.9825664,6582.413388704281,27371.73863658284,2811.8908400758005,39119.68895160265,8.674112024880898,36.069677370447934,3.7054275853305443,51.55078301934062,1.4551915228366852e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,China,Female,2007,2019,2007,raw,endpoint_direct,102106.32698526925,109298.78546485127,7192.4584795820265,102106.32698526925,109298.78546485127,0.0,0.0,639635769.9825664,692329321.1159679,8848.74003865592,55042.35981398007,-73931.87636544272,17233.234992388763,123.02803087116527,765.2787982055717,-1027.9082816441799,239.60145256744303,-7.275957614183426e-12
main,main_overall_1990_2021,pm25,copd,deaths,China,Male,1990,2021,,raw,endpoint_direct,77655.55308967267,130391.92283544176,52736.36974576909,77655.55308967267,130391.92283544176,0.0,0.0,607657983.6294457,731291506.0297672,24101.678315137146,139061.3510073485,-173687.81436445937,63261.15478774288,45.70219457904716,263.6915504001014,-329.35110096082013,119.95735598167178,-8.731149137020111e-11
main,main_pre_break,pm25,copd,deaths,China,Male,1990,2009,2009,raw,endpoint_direct,77655.55308967267,177812.25977531227,100156.7066856396,77655.55308967267,177812.2597753123,0.0,2.9103830456733704e-11,607657983.6294457,680773532.0425786,14907.861867166745,82217.53806506492,-76678.59579815317,79709.90255156111,14.88453680287016,82.08889927173814,-76.55862331698182,79.58518724237352,-1.4551915228366852e-11
main,main_post_break,pm25,copd,deaths,China,Male,2009,2021,2009,raw,endpoint_direct,177812.25977531227,130391.92283544176,-47420.33693987051,177812.2597753123,130391.92283544176,2.9103830456733704e-11,0.0,680773532.0425786,731291506.0297672,11689.403271412326,80649.62012596485,-117562.85144533844,-22196.508891909267,-24.650612006900356,-170.0739078008438,247.9165249171666,46.80799489057759,2.1827872842550278e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,China,Male,1990,2019,,raw,endpoint_direct,77655.55308967267,140413.57991762095,62758.026827948284,77655.55308967267,140413.57991762095,0.0,0.0,607657983.6294457,725949268.2104272,23361.903615196843,129960.61812990315,-161961.7646044062,71397.26968725446,37.225363504884754,207.08206535267814,-258.0733856537999,113.76595679623698,2.9103830456733704e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,China,Male,1990,2007,2007,raw,endpoint_direct,77655.55308967267,168998.12366908265,91342.57057940998,77655.55308967267,168998.12366908265,0.0,0.0,607657983.6294457,671787991.7813324,12493.40016671065,68966.13382827821,-56388.74537791452,66271.78196233565,13.67752197848355,75.50272933070293,-61.733258676897165,72.55300736771068,0.0
sensitivity,sensitivity_post_break,pm25,copd,deaths,China,Male,2007,2019,2007,raw,endpoint_direct,168998.12366908265,140413.57991762095,-28584.543751461693,168998.12366908265,140413.57991762095,0.0,0.0,671787991.7813324,725949268.2104272,12751.621469228006,79196.94627585133,-121304.2351324972,771.123635956142,-44.610197665218784,-277.06213177462917,424.37002383952415,-2.6976943996760836,2.9103830456733704e-11
main,main_overall_1990_2021,pm25,copd,deaths,East Asia,Both,1990,2021,,raw,endpoint_direct,105284.05703620086,240500.36225962298,135216.30522342212,105284.05703620087,240500.36225962298,1.4551915228366852e-11,0.0,1220394792.6352584,1478025007.6619742,38004.316211732286,204996.98462911774,-219864.32881554068,112079.33319811294,28.106311697347863,151.60670474643928,-162.60193506415663,82.88891862036961,-1.7462298274040222e-10
main,main_pre_break,pm25,copd,deaths,East Asia,Both,1990,2009,2009,raw,endpoint_direct,105284.05703620086,293122.91506805597,187838.8580318551,105284.05703620087,293122.91506805597,1.4551915228366852e-11,0.0,1220394792.6352584,1378935682.0429873,23943.595759111064,116804.0142073345,-80108.48871198972,127199.73677739927,12.746881028764841,62.183094292197,-42.64745300911291,67.71747768815108,-2.9103830456733704e-11
main,main_post_break,pm25,copd,deaths,East Asia,Both,2009,2021,2009,raw,endpoint_direct,293122.91506805597,240500.36225962298,-52622.552808432985,293122.91506805597,240500.36225962298,0.0,0.0,1378935682.0429873,1478025007.6619742,19544.5019803468,140848.75975961858,-187276.44914677143,-25739.36540162699,-37.14092330620401,-267.65854608453543,355.8862866811729,48.91318270956659,5.093170329928398e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,East Asia,Both,1990,2019,,raw,endpoint_direct,105284.05703620086,252082.6862444998,146798.62920829895,105284.05703620087,252082.6862444998,1.4551915228366852e-11,0.0,1220394792.6352584,1468089083.2620585,36821.72603311652,190299.83799673573,-203013.41774598171,122690.48292442836,25.083153863016378,129.63325272384597,-138.29381026298086,83.57740367611846,5.820766091346741e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,East Asia,Both,1990,2007,2007,raw,endpoint_direct,105284.05703620086,273505.21473989007,168221.1577036892,105284.05703620087,273505.21473989007,1.4551915228366852e-11,0.0,1220394792.6352584,1359303771.5458698,19911.607373513427,97071.40198378178,-53772.88988203943,105011.03822843352,11.83656541502731,57.70463317983272,-31.965592566398175,62.424393971538194,-8.731149137020111e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,East Asia,Both,2007,2019,2007,raw,endpoint_direct,273505.21473989007,252082.6862444998,-21422.52849539026,273505.21473989007,252082.6862444998,0.0,0.0,1359303771.5458698,1468089083.2620585,21414.76354470813,134325.0615251165,-192321.93569007562,15159.582124860792,-99.96375334179717,-627.027110987486,897.7555368007088,-70.76467247142585,-5.820766091346741e-11
main,main_overall_1990_2021,pm25,copd,deaths,East Asia,Female,1990,2021,,raw,endpoint_direct,26633.45857508905,108554.49305544642,81921.03448035737,26633.458575089055,108554.49305544642,3.637978807091713e-12,0.0,591964865.9819447,722270497.6908594,13461.991731475071,66098.05531500692,-48411.59706847229,50772.584502347636,16.43288786191161,80.68508379353486,-59.09544157438612,61.97746991893961,2.9103830456733704e-11
main,main_pre_break,pm25,copd,deaths,East Asia,Female,1990,2009,2009,raw,endpoint_direct,26633.45857508905,113569.8039274243,86936.34535233525,26633.458575089055,113569.8039274243,3.637978807091713e-12,0.0,591964865.9819447,674220636.24458,8287.175511467532,34426.65416822177,-3880.6886077836134,48103.20428042954,9.532463640933262,39.59984058301229,-4.463827633949846,55.331523410004266,1.4551915228366852e-11
main,main_post_break,pm25,copd,deaths,East Asia,Female,2009,2021,2009,raw,endpoint_direct,113569.8039274243,108554.49305544642,-5015.310871977883,113569.8039274243,108554.49305544642,0.0,0.0,674220636.24458,722270497.6908594,8048.76894980896,60148.33963859814,-71081.85370118679,-2130.565759198216,-160.48394915617217,-1199.294344337971,1417.2970632457386,42.481230248405055,2.1827872842550278e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,East Asia,Female,1990,2019,,raw,endpoint_direct,26633.45857508905,110062.48778926603,83429.02921417698,26633.458575089055,110062.48778926603,3.637978807091713e-12,0.0,591964865.9819447,717640395.2381116,12953.325037061964,60512.41990461015,-43344.62602864718,53307.91030115201,15.52616056913296,72.53161216734782,-51.95388995522639,63.89611721874557,2.9103830456733704e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,East Asia,Female,1990,2007,2007,raw,endpoint_direct,26633.45857508905,102805.53673175935,76172.0781566703,26633.458575089055,102805.53673175933,3.637978807091713e-12,-1.4551915228366852e-11,591964865.9819447,663738333.8427048,6749.642845681675,27862.204951380354,2491.4555609617105,39068.77479864656,8.861045948883065,36.577976636102186,3.270825243650697,51.29015217136407,-1.4551915228366852e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,East Asia,Female,2007,2019,2007,raw,endpoint_direct,102805.53673175935,110062.48778926603,7256.9510575066815,102805.53673175933,110062.48778926603,-1.4551915228366852e-11,0.0,663738333.8427048,717640395.2381116,8771.930508240914,55189.66951117554,-72836.11671437322,16131.46775246346,120.87625283302852,760.5076715253116,-1003.6738037392524,222.28987938091257,-1.6370904631912708e-11
main,main_overall_1990_2021,pm25,copd,deaths,East Asia,Male,1990,2021,,raw,endpoint_direct,78650.59846111182,131945.86920417656,53295.27074306474,78650.59846111182,131945.86920417656,0.0,0.0,628429926.6533136,755754509.9711148,24134.410759865248,139402.96570834258,-171562.16426471667,61320.05853957354,45.28433841009398,261.56723432441316,-321.9087957950601,115.05722306055281,4.3655745685100555e-11
main,main_pre_break,pm25,copd,deaths,East Asia,Male,1990,2009,2009,raw,endpoint_direct,78650.59846111182,179553.11114063166,100902.51267951984,78650.59846111182,179553.11114063166,0.0,0.0,628429926.6533136,704715045.7984073,15169.238123673373,82882.00896793544,-76269.58935509702,79120.854943008,15.033558353351362,82.14067892558832,-75.58740345479765,78.41316617585792,4.3655745685100555e-11
main,main_post_break,pm25,copd,deaths,East Asia,Male,2009,2021,2009,raw,endpoint_direct,179553.11114063166,131945.86920417656,-47607.2419364551,179553.11114063166,131945.86920417656,0.0,0.0,704715045.7984073,755754509.9711148,11518.203166970785,80675.87685431869,-116193.29870434858,-23608.023253396004,-24.194224866764976,-169.46135414020148,244.06643606752172,49.58914293944475,7.275957614183426e-12
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,East Asia,Male,1990,2019,,raw,endpoint_direct,78650.59846111182,142020.1984552338,63369.59999412198,78650.59846111182,142020.1984552338,0.0,0.0,628429926.6533136,750448688.0239469,23430.73532564452,130306.36517624704,-159769.227765589,69401.72725781944,36.97472499087559,205.62914266199246,-252.12282826530205,109.51896061243403,-2.9103830456733704e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,East Asia,Male,1990,2007,2007,raw,endpoint_direct,78650.59846111182,170699.67800813072,92049.0795470189,78650.59846111182,170699.67800813072,0.0,0.0,628429926.6533136,695565437.703165,12766.290125210018,69614.43962195683,-56289.53690230637,65957.88670215839,13.869003566395213,75.62752388675173,-61.15165646339085,71.65512901024385,4.3655745685100555e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,East Asia,Male,2007,2019,2007,raw,endpoint_direct,170699.67800813072,142020.1984552338,-28679.479552896926,170699.67800813072,142020.1984552338,0.0,0.0,695565437.703165,750448688.0239469,12592.559130541513,79189.49562974252,-119488.35202719212,-973.1822859888756,-43.90790672235031,-276.11901214484755,416.63361361493935,3.3933052522585756,2.9103830456733704e-11
main,main_overall_1990_2021,pm25,copd,deaths,Global,Both,1990,2021,,raw,endpoint_direct,286282.4476866914,612750.2036991577,326467.75601246627,286282.4476866914,612750.2036991577,0.0,0.0,5336096932.229505,7922763197.366717,175905.4011215147,234338.97702005992,-229135.83201267035,145359.20988356182,53.88140111294718,71.7801291871261,-70.18635923234045,44.52482893226713,1.7462298274040222e-10
main,main_pre_break,pm25,copd,deaths,Global,Both,1990,2008,2008,raw,endpoint_direct,286282.4476866914,556711.273980692,270428.8262940006,286282.4476866914,556711.273980692,0.0,0.0,5336096932.229505,6777597863.163186,97536.46327954913,112487.97141735675,-47394.423489913774,107798.81508700848,36.06733225011706,41.596146741791436,-17.525655137957905,39.8621761460494,0.0
main,main_post_break,pm25,copd,deaths,Global,Both,2008,2021,2008,raw,endpoint_direct,556711.273980692,612750.2036991577,56038.92971846566,556711.273980692,612750.2036991577,0.0,0.0,6777597863.163186,7922763197.366717,92854.53146114356,154136.33378628586,-228503.032400609,37551.096871645284,165.696475517352,275.0522441464396,-407.7576669443668,67.00894728057527,-5.093170329928398e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,Global,Both,1990,2019,,raw,endpoint_direct,286282.4476866914,649696.4730901279,363414.0254034365,286282.4476866914,649696.4730901279,0.0,0.0,5336096932.229505,7769115347.662649,170490.9818235401,222971.06933290194,-175571.05900950238,145523.03325649688,46.91370445438177,61.354558092625965,-48.311580383997516,40.043317836989786,0.0
sensitivity,sensitivity_pre_break,pm25,copd,deaths,Global,Both,1990,2006,2006,raw,endpoint_direct,286282.4476866914,523651.9574254653,237369.50973877386,286282.4476866914,523651.9574254653,0.0,0.0,5336096932.229505,6598509740.708002,83602.39453828707,93497.7749389569,-30246.454418532765,90515.79468006268,35.220359443085954,39.38912585776143,-12.742350292511922,38.132864991664555,-2.9103830456733704e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,Global,Both,2006,2019,2006,raw,endpoint_direct,523651.9574254653,649696.4730901279,126044.51566466264,523651.9574254653,649696.4730901279,0.0,0.0,6598509740.708002,7769115347.662649,96611.41170254967,154345.78718096085,-179528.80707161222,54616.12385276435,76.64864368996523,122.45339384031023,-142.43285883952524,43.33082130924981,0.0
main,main_overall_1990_2021,pm25,copd,deaths,Global,Female,1990,2021,,raw,endpoint_direct,82528.50622762681,269304.10237025464,186775.59614262782,82528.50622762683,269304.10237025464,1.4551915228366852e-11,0.0,2649196174.48877,3945285183.299574,63273.206299958634,75636.25498689315,-15939.551593213799,63805.68644898979,33.87659180680178,40.495790964647696,-8.534065435958693,34.16168266450919,2.9103830456733704e-11
main,main_pre_break,pm25,copd,deaths,Global,Female,1990,2008,2008,raw,endpoint_direct,82528.50622762681,203832.06582034426,121303.55959271744,82528.50622762683,203832.06582034426,1.4551915228366852e-11,0.0,2649196174.48877,3371265079.045706,32299.777193572456,32723.869377442326,17796.876853155583,38483.036168547085,26.627229491055758,26.97684180688044,14.671355822458512,31.724572879605294,0.0
main,main_post_break,pm25,copd,deaths,Global,Female,2008,2021,2008,raw,endpoint_direct,203832.06582034426,269304.10237025464,65472.03654991038,203832.06582034426,269304.10237025464,0.0,0.0,3371265079.045706,3945285183.299574,37266.30316349376,56344.92450349886,-55155.44823045077,27016.257113368512,56.919419537354784,86.05952628424232,-84.24275635355392,41.26381053195678,1.4551915228366852e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,Global,Female,1990,2019,,raw,endpoint_direct,82528.50622762681,275086.23500553,192557.7287779032,82528.50622762683,275086.23500553,1.4551915228366852e-11,0.0,2649196174.48877,3867951337.7214108,60643.48073069621,70701.32073129546,-573.3644159331367,61786.29173184466,31.49366224642306,36.71694778496408,-0.2977623487626702,32.08715231737553,0.0
sensitivity,sensitivity_pre_break,pm25,copd,deaths,Global,Female,1990,2006,2006,raw,endpoint_direct,82528.50622762681,188666.48440705836,106137.97817943155,82528.50622762683,188666.48440705836,1.4551915228366852e-11,0.0,2649196174.48877,3280454910.2080483,27407.208607426175,26728.878498164657,20873.94521247964,31127.945861361088,25.82224485291487,25.183142694670664,19.666801243557885,29.32781120885659,-1.4551915228366852e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,Global,Female,2006,2019,2006,raw,endpoint_direct,188666.48440705836,275086.23500553,86419.75059847164,188666.48440705836,275086.23500553,0.0,0.0,3280454910.2080483,3867951337.7214108,37978.15791961992,54833.028480746354,-39423.10907927115,33031.6732773765,43.9461554293025,63.44964906866567,-45.61817039074903,38.22236589278086,0.0
main,main_overall_1990_2021,pm25,copd,deaths,Global,Male,1990,2021,,raw,endpoint_direct,203753.94145906463,343446.10132890305,139692.15986983842,203753.94145906463,343446.10132890305,0.0,0.0,2686900757.7407346,3977478014.067144,112260.75149696162,159083.11400111488,-213209.41135474178,81557.70572650369,80.36295780777054,113.88120432051767,-152.62804408880558,58.38388196051738,2.9103830456733704e-11
main,main_pre_break,pm25,copd,deaths,Global,Male,1990,2008,2008,raw,endpoint_direct,203753.94145906463,352879.2081603478,149125.26670128314,203753.94145906463,352879.20816034783,0.0,5.820766091346741e-11,2686900757.7407346,3406332784.1174808,64978.86809391695,80021.17598283045,-65191.87922403155,69317.10184856727,43.57334577250271,53.66037409550659,-43.71618617428472,46.482466306275406,2.9103830456733704e-11
main,main_post_break,pm25,copd,deaths,Global,Male,2008,2021,2008,raw,endpoint_direct,352879.2081603478,343446.10132890305,-9433.106831444718,352879.20816034783,343446.10132890305,5.820766091346741e-11,0.0,3406332784.1174808,3977478014.067144,55456.74998587213,97925.66385096485,-173350.1326879926,10534.612019710927,-587.8948577260913,-1038.1061679969032,1837.6780395419662,-111.67701381897217,-2.9103830456733704e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,Global,Male,1990,2019,,raw,endpoint_direct,203753.94145906463,374610.2380845979,170856.2966255333,203753.94145906463,374610.2380845979,0.0,0.0,2686900757.7407346,3901164009.941238,109487.01107558132,152634.90704282635,-175006.43105993862,83740.80956706427,64.08134393521628,89.33525427942357,-102.42902047883035,49.01242226419051,-2.9103830456733704e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,Global,Male,1990,2006,2006,raw,endpoint_direct,203753.94145906463,334985.473018407,131231.53155934237,203753.94145906463,334985.47301840695,0.0,-5.820766091346741e-11,2686900757.7407346,3318054830.4999533,56012.05360394119,66951.49353619489,-51120.57595919606,59388.56037840235,42.68185621122067,51.01784056061229,-38.954491616277096,45.254794844444135,0.0
