analysis_window,period_label,risk,cause,measure,location_name,sex_name,start_year,end_year,breakpoint_year,paf_variant,time_path_variant,total_start,total_end,delta_total,observed_total_start,observed_total_end,observed_identity_gap_start,observed_identity_gap_end,population_total_start,population_total_end,population_growth_contribution,aging_contribution,underlying_rate_change_contribution,paf_change_contribution,population_growth_percent_of_delta,aging_percent_of_delta,underlying_rate_change_percent_of_delta,paf_change_percent_of_delta,residual
main,main_overall_1990_2021,ozone,copd,deaths,Japan,Both,1990,2021,,raw,annual_chain,1037.0609601526414,2843.664791567348,1806.6038314147065,1037.0609601526414,2843.6647915673484,0.0,4.547473508864641e-13,123687380.71854454,125509256.85290577,1.4904916024692412,2937.1167965918785,-1787.1253798060739,655.1219230264322,0.08250240459758543,162.5766947638927,-98.9218194232778,36.26262225478746,4.547473508864641e-13
main,main_pre_break,ozone,copd,deaths,Japan,Both,1990,2010,2010,raw,annual_chain,1037.0609601526414,2626.189399408455,1589.1284392558134,1037.0609601526414,2626.189399408455,0.0,0.0,123687380.71854454,127965040.22379117,55.89533342241862,1775.2827492369047,-1166.1270064773612,924.0773630738518,3.5173578196482542,111.71423941467356,-73.38154535976065,58.14994812543887,-4.547473508864641e-13
main,main_post_break,ozone,copd,deaths,Japan,Both,2010,2021,2010,raw,annual_chain,2626.189399408455,2843.664791567348,217.4753921588931,2626.189399408455,2843.6647915673484,0.0,4.547473508864641e-13,127965040.22379117,125509256.85290577,-54.40484181994937,1161.8340473549745,-620.9983733287125,-268.9554400474196,-25.016550737013866,534.2370168051513,-285.5488003327729,-123.67166573536458,1.1368683772161603e-13
sensitivity,sensitivity_overall_1990_2019,ozone,copd,deaths,Japan,Both,1990,2019,,raw,annual_chain,1037.0609601526414,2953.5338925448978,1916.4729323922563,1037.0609601526414,2953.5338925448978,0.0,0.0,123687380.71854454,126394432.30613585,21.32452425571686,2776.3593462785366,-1541.5354975125001,660.3245593705029,1.1126963441689892,144.86817420441824,-80.43606937814995,34.45519882956272,0.0
sensitivity,sensitivity_pre_break,ozone,copd,deaths,Japan,Both,1990,2010,2010,raw,annual_chain,1037.0609601526414,2626.189399408455,1589.1284392558134,1037.0609601526414,2626.189399408455,0.0,0.0,123687380.71854454,127965040.22379117,55.89533342241862,1775.2827492369047,-1166.1270064773612,924.0773630738518,3.5173578196482542,111.71423941467356,-73.38154535976065,58.14994812543887,-4.547473508864641e-13
sensitivity,sensitivity_post_break,ozone,copd,deaths,Japan,Both,2010,2019,2010,raw,annual_chain,2626.189399408455,2953.5338925448978,327.3444931364429,2626.189399408455,2953.5338925448978,0.0,0.0,127965040.22379117,126394432.30613585,-34.57080916670175,1001.0765970416322,-375.4084910351388,-263.75280370334895,-10.560986939313512,305.81745470951483,-114.68300182421642,-80.57346594598498,1.7053025658242404e-13
main,main_overall_1990_2021,ozone,copd,deaths,Republic of Korea,Both,1990,2021,,raw,annual_chain,498.0340635407082,1576.5435689429905,1078.5095054022822,498.0340635407082,1576.5435689429905,0.0,0.0,44563740.97152462,52083507.14753976,107.17923032347738,1284.9143003024915,-1024.1195918089386,710.5355665852517,9.937717728644376,119.1379671543294,-94.95693702086972,65.88125213789591,2.2737367544323206e-13
main,main_pre_break,ozone,copd,deaths,Republic of Korea,Both,1990,2001,2001,raw,annual_chain,498.0340635407082,508.93389581110813,10.89983227039994,498.0340635407082,508.9338958111082,0.0,5.684341886080802e-14,44563740.97152462,47440017.74415988,43.138463667999844,327.4681612457447,-101.57471552483685,-258.1320771185077,395.77181187593624,3004.3412882144203,-931.8924640765122,-2368.220636013844,-2.842170943040401e-14
main,main_post_break,ozone,copd,deaths,Republic of Korea,Both,2001,2021,2001,raw,annual_chain,508.93389581110813,1576.5435689429905,1067.6096731318823,508.9338958111082,1576.5435689429905,5.684341886080802e-14,0.0,47440017.74415988,52083507.14753976,64.04076665547757,957.4461390567471,-922.5448762841017,968.6676437037594,5.998518772091209,89.68129112656264,-86.41218785305436,90.7323779544005,0.0
sensitivity,sensitivity_overall_1990_2019,ozone,copd,deaths,Republic of Korea,Both,1990,2019,,raw,annual_chain,498.0340635407082,1477.548659414829,979.5145958741208,498.0340635407082,1477.5486594148288,0.0,-2.2737367544323206e-13,44563740.97152462,52390584.32615163,115.98019383510501,1125.5710131186186,-825.699920444072,563.663309364469,11.840578417476674,114.91110166808252,-84.29684702219427,57.54516693663505,1.1368683772161603e-13
sensitivity,sensitivity_pre_break,ozone,copd,deaths,Republic of Korea,Both,1990,2001,2001,raw,annual_chain,498.0340635407082,508.93389581110813,10.89983227039994,498.0340635407082,508.9338958111082,0.0,5.684341886080802e-14,44563740.97152462,47440017.74415988,43.138463667999844,327.4681612457447,-101.57471552483685,-258.1320771185077,395.77181187593624,3004.3412882144203,-931.8924640765122,-2368.220636013844,-2.842170943040401e-14
sensitivity,sensitivity_post_break,ozone,copd,deaths,Republic of Korea,Both,2001,2019,2001,raw,annual_chain,508.93389581110813,1477.548659414829,968.6147636037208,508.9338958111082,1477.5486594148288,5.684341886080802e-14,-2.2737367544323206e-13,47440017.74415988,52390584.32615163,72.8417301671052,798.102851872874,-724.1252049192351,821.7953864829767,7.5201961506448995,82.39631294732087,-74.75884449924499,84.84233540127923,0.0
main,main_overall_1990_2021,pm25,copd,dalys,China,Both,1990,2021,,raw,annual_chain,2202778.5975290095,4203211.352792031,2000432.7552630217,2202778.5975290095,4203211.352792031,0.0,0.0,1179137926.6356301,1428242111.8436134,810230.2544740092,4233577.9450976625,-5512671.541849507,2469296.0975408587,40.502748834837895,211.63310458496375,-275.57394905407295,123.43809563427138,-1.6298145055770874e-09
main,main_pre_break,pm25,copd,dalys,China,Both,1990,2009,2009,raw,annual_chain,2202778.5975290095,5418317.535538409,3215538.9380093995,2202778.5975290095,5418317.535538408,0.0,-9.313225746154785e-10,1179137926.6356301,1330611557.2084239,440938.2284529027,2046614.0964607813,-2018948.0410594502,2746934.6541551664,13.712731736530252,63.64762286871112,-62.787236602685745,85.4268819974444,-4.656612873077393e-10
main,main_post_break,pm25,copd,dalys,China,Both,2009,2021,2009,raw,annual_chain,5418317.535538409,4203211.352792031,-1215106.1827463778,5418317.535538408,4203211.352792031,-9.313225746154785e-10,0.0,1330611557.2084239,1428242111.8436134,369292.0260211065,2186963.8486368805,-3493723.5007900572,-277638.55661430804,-30.39174940139258,-179.98129543657774,287.5241316683583,22.848913169612104,4.656612873077393e-10
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,China,Both,1990,2019,,raw,annual_chain,2202778.5975290095,4458141.061371669,2255362.4638426597,2202778.5975290095,4458141.061371669,0.0,0.0,1179137926.6356301,1418278589.326395,780783.7852330552,3908444.9888233515,-5143732.780155239,2709866.469941493,34.61899352101325,173.29564766118298,-228.06679026622655,120.15214908403038,-1.3969838619232178e-09
sensitivity,sensitivity_pre_break,pm25,copd,dalys,China,Both,1990,2007,2007,raw,annual_chain,2202778.5975290095,5148167.007573946,2945388.410044937,2202778.5975290095,5148167.007573947,0.0,9.313225746154785e-10,1179137926.6356301,1311423761.7638988,364112.5075272363,1702952.5367109098,-1372628.6905667207,2250952.056373512,12.362121962776417,57.817588026868364,-46.60263773312596,76.4229277434812,-4.656612873077393e-10
sensitivity,sensitivity_post_break,pm25,copd,dalys,China,Both,2007,2019,2007,raw,annual_chain,5148167.007573946,4458141.061371669,-690025.9462022772,5148167.007573947,4458141.061371669,9.313225746154785e-10,0.0,1311423761.7638988,1418278589.326395,416671.277705819,2205492.4521124414,-3771104.0895885187,458914.413567981,-60.384871032613916,-319.6245683587547,546.5162738218312,-66.50683443046253,1.1641532182693481e-10
main,main_overall_1990_2021,pm25,copd,dalys,East Asia,Both,1990,2021,,raw,annual_chain,2235378.87444934,4247399.01268185,2012020.13823251,2235378.87444934,4247399.01268185,0.0,0.0,1220394792.6352584,1478025007.6619742,815274.2117726459,4258744.381707867,-5463617.207896646,2401618.7526486455,40.52018149723074,211.66509722159273,-271.54883313922716,119.36355442040379,-1.862645149230957e-09
main,main_pre_break,pm25,copd,dalys,East Asia,Both,1990,2009,2009,raw,annual_chain,2235378.87444934,5468405.789602868,3233026.915153528,2235378.87444934,5468405.789602868,0.0,0.0,1220394792.6352584,1378935682.0429873,449473.25276168465,2065046.4020376194,-2005773.2311923099,2724280.491546534,13.902552145636571,63.87346768932035,-62.04010309320487,84.26408325824795,0.0
main,main_post_break,pm25,copd,dalys,East Asia,Both,2009,2021,2009,raw,annual_chain,5468405.789602868,4247399.01268185,-1221006.776921018,5468405.789602868,4247399.01268185,0.0,0.0,1378935682.0429873,1478025007.6619742,365800.95901096106,2193697.9796702466,-3457843.976704337,-322661.7388978891,-29.958962220782436,-179.66304701453333,283.19613306519847,26.42587617011734,4.656612873077393e-10
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,East Asia,Both,1990,2019,,raw,annual_chain,2235378.87444934,4504527.4418743495,2269148.5674250093,2235378.87444934,4504527.4418743495,0.0,0.0,1220394792.6352584,1468089083.2620585,786604.3410478727,3932634.3858748144,-5090621.754484187,2640531.594986511,34.665175843488186,173.308810288147,-224.34061072787918,116.36662459624407,-1.862645149230957e-09
sensitivity,sensitivity_pre_break,pm25,copd,dalys,East Asia,Both,1990,2007,2007,raw,annual_chain,2235378.87444934,5198308.009044183,2962929.1345948433,2235378.87444934,5198308.009044183,0.0,0.0,1220394792.6352584,1359303771.5458698,372911.6033031238,1719959.649394811,-1367200.7106720137,2237258.5925689223,12.58591030575277,58.049300920253074,-46.14355080952577,75.50833958351993,0.0
sensitivity,sensitivity_post_break,pm25,copd,dalys,East Asia,Both,2007,2019,2007,raw,annual_chain,5198308.009044183,4504527.4418743495,-693780.5671698339,5198308.009044183,4504527.4418743495,0.0,0.0,1359303771.5458698,1468089083.2620585,413692.73774474865,2212674.736480003,-3723421.0438121744,403273.0024175881,-59.628758330943384,-318.93005385063657,536.6856928554904,-58.126880673910385,4.656612873077393e-10
main,main_overall_1990_2021,pm25,copd,dalys,Global,Both,1990,2021,,raw,annual_chain,6809261.7771750195,13555383.4551302,6746121.677955181,6809261.777175019,13555383.4551302,-9.313225746154785e-10,0.0,5336096932.229505,7922763197.366717,4274435.72643831,5131148.132282598,-5891670.549760293,3232208.3689945666,63.361379033618846,76.06071128319614,-87.33418741931318,47.912097102498194,0.0
main,main_pre_break,pm25,copd,dalys,Global,Both,1990,2007,2007,raw,annual_chain,6809261.7771750195,11749692.123486483,4940430.346311464,6809261.777175019,11749692.123486483,-9.313225746154785e-10,0.0,5336096932.229505,6687408335.134283,2041269.5029923462,1967293.8983941546,-1159324.1985183468,2091191.14344331,41.317645628105296,39.82029419487597,-23.466056947526866,42.32811712454559,0.0
main,main_post_break,pm25,copd,dalys,Global,Both,2007,2021,2007,raw,annual_chain,11749692.123486483,13555383.4551302,1805691.3316437174,11749692.123486483,13555383.4551302,0.0,0.0,6687408335.134283,7922763197.366717,2233166.2234459654,3163854.233888442,-4732346.351241946,1141017.2255512574,123.67375222503385,175.21567382219152,-262.079474399099,63.19004835187372,-1.3969838619232178e-09
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Global,Both,1990,2019,,raw,annual_chain,6809261.7771750195,14103294.377190342,7294032.600015323,6809261.777175019,14103294.377190342,-9.313225746154785e-10,0.0,5336096932.229505,7769115347.662649,4010363.9395239535,4690246.154046799,-4528832.1355428705,3122254.6419874392,54.98143701079056,64.30251153575796,-62.08955160871308,42.80560306216455,9.313225746154785e-10
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Global,Both,1990,2006,2006,raw,annual_chain,6809261.7771750195,11456608.797727466,4647347.020552446,6809261.777175019,11456608.797727466,-9.313225746154785e-10,0.0,5336096932.229505,6598509740.708002,1885989.3850039141,1784523.6827276605,-939127.4546167543,1915961.4074376258,40.582064921412304,38.39876116063156,-20.20781857828893,41.22699249624507,0.0
sensitivity,sensitivity_post_break,pm25,copd,dalys,Global,Both,2006,2019,2006,raw,annual_chain,11456608.797727466,14103294.377190342,2646685.5794628765,11456608.797727466,14103294.377190342,0.0,0.0,6598509740.708002,7769115347.662649,2124374.5545200403,2905722.4713191385,-3589704.6809261153,1206293.234549814,80.2654675343478,109.78721816698875,-135.63019003015148,45.57750432881496,-9.313225746154785e-10
main,main_overall_1990_2021,pm25,copd,dalys,High SDI,Both,1990,2021,,raw,annual_chain,3016083.4818179146,3200780.2138074185,184696.73198950384,3016083.4818179146,3200780.2138074185,0.0,0.0,2057966635.6512623,2530226036.8233757,788623.1453240865,2064894.703151043,-2233268.2915580557,-435552.82492757007,426.9827282969486,1117.9920082551268,-1209.1541996990886,-235.82053685298675,0.0
main,main_pre_break,pm25,copd,dalys,High SDI,Both,1990,2007,2007,raw,annual_chain,3016083.4818179146,4268850.841832233,1252767.360014318,3016083.4818179146,4268850.841832233,0.0,0.0,2057966635.6512623,2321513324.4723034,443259.0375316455,988498.4931918154,-694252.4263037763,515262.2555946335,35.382390352713166,78.90519219630035,-55.41750595224971,41.12992340323622,0.0
main,main_post_break,pm25,copd,dalys,High SDI,Both,2007,2021,2007,raw,annual_chain,4268850.841832233,3200780.2138074185,-1068070.6280248142,4268850.841832233,3200780.2138074185,0.0,0.0,2321513324.4723034,2530226036.8233757,345364.1077924411,1076396.2099592276,-1539015.8652542792,-950815.0805222035,-32.33532490553774,-100.77949732124081,144.09308007096735,89.0217421558112,-2.3283064365386963e-10
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,High SDI,Both,1990,2019,,raw,annual_chain,3016083.4818179146,3435152.3577667805,419068.8759488659,3016083.4818179146,3435152.3577667805,0.0,0.0,2057966635.6512623,2514046105.809277,767788.8109663734,1943475.9783356416,-1970854.8994789915,-321341.0138741577,183.2130360976886,463.7605152458951,-470.29379001638677,-76.679761327197,1.1641532182693481e-10
sensitivity,sensitivity_pre_break,pm25,copd,dalys,High SDI,Both,1990,2006,2006,raw,annual_chain,3016083.4818179146,4298715.783480968,1282632.3016630537,3016083.4818179146,4298715.783480968,0.0,0.0,2057966635.6512623,2302737939.176195,408468.7392388747,907359.7914383707,-550628.1339104116,517431.9048962199,31.846129144670414,70.74200378876263,-42.92953897983626,40.341406046403215,0.0
sensitivity,sensitivity_post_break,pm25,copd,dalys,High SDI,Both,2006,2019,2006,raw,annual_chain,4298715.783480968,3435152.3577667805,-863563.4257141878,4298715.783480968,3435152.3577667805,0.0,0.0,2302737939.176195,2514046105.809277,359320.0717274987,1036116.186897271,-1420226.7655685798,-838772.9187703775,-41.60899605380258,-119.9814809248525,164.46119917526823,97.12927780338683,-2.3283064365386963e-10
main,main_overall_1990_2021,pm25,copd,dalys,Japan,Both,1990,2021,,raw,annual_chain,48037.64218720004,59670.73788089703,11633.095693696989,48037.64218720004,59670.73788089703,0.0,0.0,123687380.71854454,125509256.85290577,499.4371295607866,57446.502685118314,-36080.08942980658,-10232.754691175523,4.293243541625728,493.8195661559272,-310.15037080246316,-87.96243889508969,-5.4569682106375694e-12
main,main_pre_break,pm25,copd,dalys,Japan,Both,1990,2013,2013,raw,annual_chain,48037.64218720004,71130.16723732326,23092.525050123215,48037.64218720004,71130.16723732326,0.0,0.0,123687380.71854454,127632700.6615079,1583.3602110689576,43509.79621037984,-24761.492566584646,2760.8611952590686,6.856591938872918,188.4150655501733,-107.22730629430464,11.955648805258468,-7.275957614183426e-12
main,main_post_break,pm25,copd,dalys,Japan,Both,2013,2021,2013,raw,annual_chain,71130.16723732326,59670.73788089703,-11459.429356426226,71130.16723732326,59670.73788089703,0.0,0.0,127632700.6615079,125509256.85290577,-1083.9230815081712,13936.706474738481,-11318.596863221941,-12993.615886434593,9.458787587013031,-121.61780522625278,98.77103397713857,113.38798366210115,-1.8189894035458565e-12
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Japan,Both,1990,2019,,raw,annual_chain,48037.64218720004,60689.683072048196,12652.040884848153,48037.64218720004,60689.683072048196,0.0,0.0,123687380.71854454,126394432.30613585,907.6820191285958,55107.94435025401,-32251.709265087116,-11111.876219447335,7.174194482849157,435.56565183290115,-254.9130970933801,-87.82674922237021,0.0
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Japan,Both,1990,2012,2012,raw,annual_chain,48037.64218720004,69064.38363064169,21026.74144344165,48037.64218720004,69064.38363064169,0.0,0.0,123687380.71854454,127795471.72886766,1672.7059361228364,41555.65504268004,-23593.002072398227,1391.38253703701,7.955136275500083,197.632406117028,-112.20474715903737,6.617204766509313,-7.275957614183426e-12
sensitivity,sensitivity_post_break,pm25,copd,dalys,Japan,Both,2012,2019,2012,raw,annual_chain,69064.38363064169,60689.683072048196,-8374.700558593497,69064.38363064169,60689.683072048196,0.0,0.0,127795471.72886766,126394432.30613585,-765.0239169942408,13552.289307573981,-8658.707192688891,-12503.258756484345,9.134940546730713,-161.82416568515546,103.39124524045182,149.29797989797294,0.0
main,main_overall_1990_2021,pm25,copd,dalys,Republic of Korea,Both,1990,2021,,raw,annual_chain,26376.987082311643,52358.25237287183,25981.265290560186,26376.987082311643,52358.25237287183,0.0,0.0,44563740.97152462,52083507.14753976,6594.955743326292,54374.363483316796,-36186.10436204753,1198.05042596464,25.38350488158268,209.28296938283725,-139.27768319734253,4.611208932922637,-1.0913936421275139e-11
main,main_pre_break,pm25,copd,dalys,Republic of Korea,Both,1990,2014,2014,raw,annual_chain,26376.987082311643,57852.905269303425,31475.91818699178,26376.987082311643,57852.905269303425,0.0,0.0,44563740.97152462,51818217.57789782,6241.655889253978,38150.74146689771,-21002.40899152849,8085.92982236859,19.82994063008303,121.20612730104396,-66.72532590394222,25.689257972815245,-3.637978807091713e-12
main,main_post_break,pm25,copd,dalys,Republic of Korea,Both,2014,2021,2014,raw,annual_chain,57852.905269303425,52358.25237287183,-5494.652896431595,57852.905269303425,52358.25237287183,0.0,0.0,51818217.57789782,52083507.14753976,353.29985407231277,16223.622016419089,-15183.695370519044,-6887.879396403948,-6.429884848627237,-295.2619996607107,276.33584244019903,125.35604206913888,-4.547473508864641e-12
sensitivity,sensitivity_overall_1990_2019,pm25,copd,dalys,Republic of Korea,Both,1990,2019,,raw,annual_chain,26376.987082311643,52861.28082909635,26484.293746784708,26376.987082311643,52861.28082909635,0.0,0.0,44563740.97152462,52390584.32615163,6897.016937523488,50121.38202978753,-30672.634872728206,138.529652201903,26.041913760153832,189.24945671195198,-115.81443389047132,0.5230634183655398,-7.275957614183426e-12
sensitivity,sensitivity_pre_break,pm25,copd,dalys,Republic of Korea,Both,1990,2012,2012,raw,annual_chain,26376.987082311643,54801.982501867315,28424.99541955567,26376.987082311643,54801.982501867315,0.0,0.0,44563740.97152462,50826446.067384616,5153.662068890993,34009.965365657066,-16921.553952927723,6182.921937935337,18.130740191238186,119.64809444528206,-59.53054240876369,21.751707772243456,-3.637978807091713e-12
sensitivity,sensitivity_post_break,pm25,copd,dalys,Republic of Korea,Both,2012,2019,2012,raw,annual_chain,54801.982501867315,52861.28082909635,-1940.7016727709633,54801.982501867315,52861.28082909635,0.0,0.0,50826446.067384616,52390584.32615163,1743.3548686324941,16111.41666413046,-13751.080919800483,-6044.392285733434,-89.83116225912794,-830.1851278937856,708.5623263346025,311.4539638183111,-1.1368683772161603e-12
main,main_overall_1990_2021,pm25,copd,deaths,China,Both,1990,2021,,raw,annual_chain,103876.14825797634,238209.34470849053,134333.1964505142,103876.14825797634,238209.34470849053,0.0,0.0,1179137926.6356301,1428242111.8436134,42644.95094944892,265957.2303322436,-296227.37436515157,121958.38953397324,31.745653402328223,197.98325161585595,-220.51688055697844,90.78797553879424,0.0
main,main_pre_break,pm25,copd,deaths,China,Both,1990,2009,2009,raw,annual_chain,103876.14825797634,290695.7589545425,186819.61069656617,103876.14825797634,290695.7589545426,0.0,5.820766091346741e-11,1179137926.6356301,1330611557.2084239,22308.329986887347,123060.16711277577,-98659.66338862634,140110.7769855294,11.94110720159925,65.87111848372868,-52.8101214967577,74.99789581142977,0.0
main,main_post_break,pm25,copd,deaths,China,Both,2009,2021,2009,raw,annual_chain,290695.7589545425,238209.34470849053,-52486.41424605198,290695.7589545426,238209.34470849053,5.820766091346741e-11,0.0,1330611557.2084239,1428242111.8436134,20336.620962561563,142897.06321946788,-197567.7109765253,-18152.387451556137,-38.746447542072815,-272.255335541838,376.4168572277469,34.58492585616392,1.4551915228366852e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,China,Both,1990,2019,,raw,annual_chain,103876.14825797634,249712.36538247223,145836.2171244959,103876.14825797634,249712.36538247223,0.0,0.0,1179137926.6356301,1418278589.326395,40993.404674166784,244241.5979795881,-275013.64407284,135614.85854358092,28.10920735771141,167.47664112206544,-188.57705547728884,92.99120699751194,5.820766091346741e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,China,Both,1990,2007,2007,raw,annual_chain,103876.14825797634,271104.4506543519,167228.30239637557,103876.14825797634,271104.4506543519,0.0,0.0,1179137926.6356301,1311423761.7638988,18224.242391557113,101006.56614439328,-66106.03313913372,114103.52699955889,10.897821798346556,60.40040154505715,-39.53040974035893,68.23218639695521,0.0
sensitivity,sensitivity_post_break,pm25,copd,deaths,China,Both,2007,2019,2007,raw,annual_chain,271104.4506543519,249712.36538247223,-21392.08527187968,271104.4506543519,249712.36538247223,0.0,0.0,1311423761.7638988,1418278589.326395,22769.16228260966,143235.03183519488,-208907.61093370628,21511.331544022054,-106.43732012671141,-669.5702172778834,976.564969139869,-100.55743173527418,3.637978807091713e-12
main,main_overall_1990_2021,pm25,copd,deaths,East Asia,Both,1990,2021,,raw,annual_chain,105284.05703620086,240500.36225962298,135216.30522342212,105284.05703620087,240500.36225962298,1.4551915228366852e-11,0.0,1220394792.6352584,1478025007.6619742,42831.39731016713,267595.58818042063,-293724.6609413867,118513.98067422108,31.676207421431517,197.901863786519,-217.22577055781568,87.64769934986518,0.0
main,main_pre_break,pm25,copd,deaths,East Asia,Both,1990,2009,2009,raw,annual_chain,105284.05703620086,293122.91506805597,187838.8580318551,105284.05703620087,293122.91506805597,1.4551915228366852e-11,0.0,1220394792.6352584,1378935682.0429873,22706.30211832157,124294.98861420141,-98350.41083156342,139187.97813089553,12.088181516984557,66.17107339585856,-52.3589271474832,74.09967223464008,2.9103830456733704e-11
main,main_post_break,pm25,copd,deaths,East Asia,Both,2009,2021,2009,raw,annual_chain,293122.91506805597,240500.36225962298,-52622.552808432985,293122.91506805597,240500.36225962298,0.0,0.0,1378935682.0429873,1478025007.6619742,20125.09519184556,143300.5995662192,-195374.2501098233,-20673.997456674457,-38.24423962309261,-272.31784077045893,371.27474758030695,39.287332813244596,1.4551915228366852e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,East Asia,Both,1990,2019,,raw,annual_chain,105284.05703620086,252082.6862444998,146798.62920829895,105284.05703620087,252082.6862444998,1.4551915228366852e-11,0.0,1220394792.6352584,1468089083.2620585,41224.90048207313,245856.54676043201,-272341.9513267223,132059.13329251605,28.082619507010058,167.47877557601404,-185.5207727725335,89.95937768950935,2.9103830456733704e-11
sensitivity,sensitivity_pre_break,pm25,copd,deaths,East Asia,Both,1990,2007,2007,raw,annual_chain,105284.05703620086,273505.21473989007,168221.1577036892,105284.05703620087,273505.21473989007,1.4551915228366852e-11,0.0,1220394792.6352584,1359303771.5458698,18639.85091600112,102185.23303983256,-66193.81296343805,113589.88671129355,11.08056273684314,60.74457840780367,-39.34927916738881,67.52413802274198,2.9103830456733704e-11
sensitivity,sensitivity_post_break,pm25,copd,deaths,East Asia,Both,2007,2019,2007,raw,annual_chain,273505.21473989007,252082.6862444998,-21422.52849539026,273505.21473989007,252082.6862444998,0.0,0.0,1359303771.5458698,1468089083.2620585,22585.049566072015,143671.31372059946,-206148.1383632842,18469.24658122247,-105.42662865838601,-670.6552578586367,962.2960165866674,-86.21413006964475,3.637978807091713e-12
main,main_overall_1990_2021,pm25,copd,deaths,Global,Both,1990,2021,,raw,annual_chain,286282.4476866914,612750.2036991577,326467.75601246627,286282.4476866914,612750.2036991577,0.0,0.0,5336096932.229505,7922763197.366717,193340.11884777594,277632.9825434607,-293657.91743767564,149152.5720589052,59.221811430710844,85.04147115002046,-89.95005234956871,45.68676976883738,1.1641532182693481e-10
main,main_pre_break,pm25,copd,deaths,Global,Both,1990,2008,2008,raw,annual_chain,286282.4476866914,556711.273980692,270428.8262940006,286282.4476866914,556711.273980692,0.0,0.0,5336096932.229505,6777597863.163186,97079.98905882469,116465.7442937695,-58486.09738385352,115369.19032525994,35.89853581410836,43.0670597842081,-21.627168296130353,42.661572697813895,0.0
main,main_post_break,pm25,copd,deaths,Global,Both,2008,2021,2008,raw,annual_chain,556711.273980692,612750.2036991577,56038.92971846566,556711.273980692,612750.2036991577,0.0,0.0,6777597863.163186,7922763197.366717,96260.12978895126,161167.2382496912,-235171.82005382213,33783.38173364529,171.77367639345212,287.5987087179936,-419.6579435676294,60.285558456183665,2.9103830456733704e-11
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,Global,Both,1990,2019,,raw,annual_chain,286282.4476866914,649696.4730901279,363414.0254034365,286282.4476866914,649696.4730901279,0.0,0.0,5336096932.229505,7769115347.662649,181320.4947570737,255456.73171523493,-218701.84460628053,145338.64353740844,49.893642535063016,70.29358083569971,-60.17980301214111,39.99257964137839,0.0
sensitivity,sensitivity_pre_break,pm25,copd,deaths,Global,Both,1990,2006,2006,raw,annual_chain,286282.4476866914,523651.9574254653,237369.50973877386,286282.4476866914,523651.9574254653,0.0,0.0,5336096932.229505,6598509740.708002,82621.95285050981,95527.60707386759,-37109.13660556112,96329.08641995759,34.80731495019542,40.2442618594933,-15.633489173230327,40.58191236354162,0.0
sensitivity,sensitivity_post_break,pm25,copd,deaths,Global,Both,2006,2019,2006,raw,annual_chain,523651.9574254653,649696.4730901279,126044.51566466264,523651.9574254653,649696.4730901279,0.0,0.0,6598509740.708002,7769115347.662649,98698.5419065639,159929.1246413673,-181592.70800071943,49009.55711745087,78.30451121661507,126.88304905455271,-144.07029694480397,38.882736673636174,0.0
main,main_overall_1990_2021,pm25,copd,deaths,High SDI,Both,1990,2021,,raw,annual_chain,130546.28420440744,160833.39012321658,30287.105918809146,130546.28420440742,160833.39012321658,-1.4551915228366852e-11,0.0,2057966635.6512623,2530226036.8233757,37708.16949976897,119526.97799553614,-119159.69387928369,-7788.34769721228,124.50238593563057,394.64641592350534,-393.43374107356414,-25.71506078557178,0.0
main,main_pre_break,pm25,copd,deaths,High SDI,Both,1990,2007,2007,raw,annual_chain,130546.28420440744,209176.86806658877,78630.58386218133,130546.28420440742,209176.8680665888,-1.4551915228366852e-11,2.9103830456733704e-11,2057966635.6512623,2321513324.4723034,20354.48340964227,54848.358247663266,-30372.109729321954,33799.85193419774,25.886216799964647,69.75448426505133,-38.626331177390526,42.985630112374544,1.4551915228366852e-11
main,main_post_break,pm25,copd,deaths,High SDI,Both,2007,2021,2007,raw,annual_chain,209176.86806658877,160833.39012321658,-48343.477943372185,209176.8680665888,160833.39012321658,2.9103830456733704e-11,0.0,2321513324.4723034,2530226036.8233757,17353.686090126692,64678.619747872865,-88787.58414996172,-41588.19963141001,-35.89664382536601,-133.78975303273603,183.6599018671439,86.02649499095811,-7.275957614183426e-12
sensitivity,sensitivity_overall_1990_2019,pm25,copd,deaths,High SDI,Both,1990,2019,,raw,annual_chain,130546.28420440744,173824.80441071058,43278.52020630315,130546.28420440742,173824.80441071058,-1.4551915228366852e-11,0.0,2057966635.6512623,2514046105.809277,36663.57347136943,112997.08626061589,-102885.6689440857,-3496.47058159649,84.71540453924692,261.092767779428,-237.7291747814919,-8.078997537183028,1.4551915228366852e-11
